"Proportion_White","Prob_Case","alpha","num_folds","W0_EOR_byAvg","W1_EOR_byAvg","W0_EOR_byAgt","W1_EOR_byAgt","W0_EOR_ext","W1_EOR_ext","W0_EOR_byAvg_estsd","W1_EOR_byAvg_estsd","W0_EOR_byAgt_estsd","W1_EOR_byAgt_estsd","W0_EOR_ext_estsd","W1_EOR_ext_estsd","W0_EOR_byAvg_rej_rate","W1_EOR_byAvg_rej_rate","W0_EOR_byAgt_rej_rate","W1_EOR_byAgt_rej_rate","W0_EOR_ext_rej_rate","W1_EOR_ext_rej_rate","W0_EOR_byAvg_sd","W1_EOR_byAvg_sd","W0_EOR_byAgt_sd","W1_EOR_byAgt_sd","W0_EOR_ext_sd","W1_EOR_ext_sd"
0.5,0.2,-2.68,5,1.00162778198946,1.00078382455117,1.00000124196251,0.999999828428209,0.999524491777536,1.00057221379807,0.0196322052407851,0.014050258316862,0.0195691218411921,0.0140271238721719,0.0195530448433044,0.0140359871383841,0,0,0,0,0.136,0.122,0.00120174682450923,0.000592002468974204,0.00016968845663328,0.000124324187502911,0.0255503226106763,0.0177291222293951
0.8,0.2,-2.91,5,1.00506753064114,1.00061033182728,1.00001518023189,0.999993615166341,1.00238368967158,1.00017136113127,0.0344629150432109,0.0122002624650769,0.0341252549295011,0.012184683139219,0.0342358579211147,0.0121914610867271,0,0,0,0,0.127,0.141,0.00364715867170944,0.000446522762867509,0.00032369105813519,0.000104367714449573,0.0437078299029964,0.0160654668062268
0.5,0.05,-4.48,5,1.00944509774981,1.00424392749265,0.999998784028744,1.00001859338678,1.00080700216603,0.999515293365683,0.0446712624428744,0.0305975787675821,0.0438992019857542,0.0303553843196369,0.0439587894084616,0.0303365131393198,0,0,0,0,0.147,0.125,0.0069783081347726,0.00307319558281567,0.000513226136140419,0.000394298470516709,0.0588467475061056,0.0392670326152498
0.8,0.05,-4.69,5,1.0304548668476,1.00304128663696,0.999991877816136,0.999985215320167,1.00567535140055,1.00149305004791,0.0810818266489156,0.0265232944568722,0.0766750003624966,0.0263719704688211,0.077297752298975,0.0264295306500813,0,0,0,0,0.136,0.134,0.0234946856459495,0.00227030919436164,0.00100203259574881,0.000305851760358948,0.104680862619413,0.0346407603074596
0.5,0.2,-2.68,10,1.0032888528293,1.00157795151746,0.999997570162092,1.00000167628627,0.99830682463316,0.998330751522797,0.01971609497852,0.0140834165712723,0.0195851808597461,0.0140354348058987,0.0195254214232234,0.0139983318828139,0,0,0,0,0.153,0.14,0.00166450129485841,0.000773469401473996,0.0001012279322442,7.01975766627472e-05,0.0265551154331562,0.018015989547672
0.8,0.2,-2.91,10,1.0101621890481,1.00121318773983,0.99999531671231,0.999998680790715,1.0004178875012,1.00108648426678,0.0348604071445256,0.0122131442817557,0.0341614419268271,0.0121817714321534,0.0341704922714188,0.0122050650950778,0,0,0,0,0.124,0.127,0.00523928226924605,0.000644619754891544,0.000185662342997014,6.34467209683137e-05,0.0434452498739201,0.016064569337867
0.5,0.05,-4.48,10,1.01902433804103,1.00842034108956,0.999993530570696,1.00001052216173,1.00214485547147,1.00060442676033,0.0454798739581261,0.0308277541155448,0.0438803745442116,0.0303323455983181,0.0440341394639448,0.0303649712579402,0,0,0,0,0.18,0.139,0.00934931326448107,0.00423374103416436,0.000295818761381005,0.000221938599465732,0.0633940931861093,0.041446487260854
0.8,0.05,-4.69,10,1.06421958851884,1.00642939842083,0.999983710464696,0.999991202581921,1.00390361314939,0.999933977387125,0.0865468645922655,0.0267071324940437,0.0767589854792115,0.0263802790403701,0.0771700645035173,0.0263820791523072,0.002,0,0,0,0.145,0.151,0.0366392857915532,0.00305046754818377,0.000616527374066631,0.000187817967059784,0.102639882716148,0.0357509617377074
