"num_folds","W0_cali_slp_byAvg","W1_cali_slp_byAvg","W0_cali_slp_byAgt","W1_cali_slp_byAgt","W0_cali_slp_ext","W1_cali_slp_ext","W0_cali_slp_byAvg_estsd","W1_cali_slp_byAvg_estsd","W0_cali_slp_byAgt_estsd","W1_cali_slp_byAgt_estsd","W0_cali_slp_ext_estsd","W1_cali_slp_ext_estsd","W0_cali_slp_byAvg_rej_rate","W1_cali_slp_byAvg_rej_rate","W0_cali_slp_byAgt_rej_rate","W1_cali_slp_byAgt_rej_rate","W0_cali_slp_ext_rej_rate","W1_cali_slp_ext_rej_rate","W0_cali_slp_byAvg_sd","W1_cali_slp_byAvg_sd","W0_cali_slp_byAgt_sd","W1_cali_slp_byAgt_sd","W0_cali_slp_ext_sd","W1_cali_slp_ext_sd"
5,0.647711251333567,0.684512949558842,0.612075711536678,0.66033076280087,0.680337903306067,0.720290507170547,0.237565240025724,0.111876299905409,0.235675449672727,0.111459040026326,0.245797100154992,0.115383565918472,0.332,0.924,0.38,0.96,0.292,0.66,0.227355728116375,0.0849325403254975,0.230422427152678,0.0888559296100563,0.263983310080812,0.140367958934658
10,0.686991978783857,0.708526811495923,0.646698338104369,0.682350547869028,0.680337903306067,0.720290507170547,0.242876607223314,0.113945869637696,0.241319050691023,0.113691899991784,0.245797100154992,0.115383565918472,0.232,0.864,0.292,0.938,0.292,0.66,0.229174380242197,0.0810047367302018,0.230216077892919,0.0837351530348257,0.263983310080812,0.140367958934658
