"num_folds","W0_AUC_byAvg","W1_AUC_byAvg","W0_AUC_byAgt","W1_AUC_byAgt","W0_AUC_ext","W1_AUC_ext","W0_AUC_byAvg_estsd","W1_AUC_byAvg_estsd","W0_AUC_byAgt_estsd","W1_AUC_byAgt_estsd","W0_AUC_ext_estsd","W1_AUC_ext_estsd","W0_AUC_byAvg_sd","W1_AUC_byAvg_sd","W0_AUC_byAgt_sd","W1_AUC_byAgt_sd","W0_AUC_ext_sd","W1_AUC_ext_sd"
5,0.58935226251969,0.587430556966273,0.58364850086247,0.587038955782603,0.58612192945567,0.589795124314564,0.0310453342123374,0.0143274333419535,0.0313186599376436,0.0143626908085352,0.0313367808480815,0.0142571680580163,0.029418074198752,0.0177577033900084,0.0333433276165327,0.0171731798129736,0.0334871927417197,0.0158026244248526
10,0.603334887252197,0.588404851438416,0.586332149743225,0.588328293413909,0.58612192945567,0.589795124314564,0.0307301677280239,0.0142965394314661,0.0313475790812056,0.0143594456724014,0.0313367808480815,0.0142571680580163,0.025709792545167,0.0176959534555554,0.0327808925350079,0.0171991739734257,0.0334871927417197,0.0158026244248526
