"Proportion_White","Prob_Case","alpha","num_folds","W0_EOR_byAvg","W1_EOR_byAvg","W0_EOR_byAgt","W1_EOR_byAgt","W0_EOR_ext","W1_EOR_ext","W0_EOR_byAvg_estsd","W1_EOR_byAvg_estsd","W0_EOR_byAgt_estsd","W1_EOR_byAgt_estsd","W0_EOR_ext_estsd","W1_EOR_ext_estsd","W0_EOR_byAvg_rej_rate","W1_EOR_byAvg_rej_rate","W0_EOR_byAgt_rej_rate","W1_EOR_byAgt_rej_rate","W0_EOR_ext_rej_rate","W1_EOR_ext_rej_rate","W0_EOR_byAvg_sd","W1_EOR_byAvg_sd","W0_EOR_byAgt_sd","W1_EOR_byAgt_sd","W0_EOR_ext_sd","W1_EOR_ext_sd"
0.5,0.2,-2.68,5,1.00003980542805,1.00001729629829,1.00003914843513,1.00001706312891,0.998940463997234,1.00014641898635,0.0195714676871983,0.0140250478530315,0.0195714416130055,0.0140250406506419,0.0195334319151099,0.0140277073444443,0,0,0,0,0.1445,0.1205,0.000156092187800513,0.000116421903815695,0.000155771036815508,0.000116264667933204,0.0259720591971416,0.0177914084610114
