"Proportion_White","Prob_Case","alpha","num_folds","W0_cali_intc_byAvg","W1_cali_intc_byAvg","W0_cali_intc_byAgt","W1_cali_intc_byAgt","W0_cali_intc_ext","W1_cali_intc_ext","W0_cali_intc_byAvg_estsd","W1_cali_intc_byAvg_estsd","W0_cali_intc_byAgt_estsd","W1_cali_intc_byAgt_estsd","W0_cali_intc_ext_estsd","W1_cali_intc_ext_estsd","W0_cali_intc_byAvg_rej_rate","W1_cali_intc_byAvg_rej_rate","W0_cali_intc_byAgt_rej_rate","W1_cali_intc_byAgt_rej_rate","W0_cali_intc_ext_rej_rate","W1_cali_intc_ext_rej_rate","W0_cali_intc_byAvg_sd","W1_cali_intc_byAvg_sd","W0_cali_intc_byAgt_sd","W1_cali_intc_byAgt_sd","W0_cali_intc_ext_sd","W1_cali_intc_ext_sd"
0.5,0.2,-2.68,5,7.41359035734566e-05,4.42887227928843e-05,-5.27308281209055e-05,-2.76439967506636e-05,0.000590800801354968,0.000474915891122672,0.0249073754969332,0.0208173207954482,0.0249081835931486,0.0208179204830837,0.0248964851887754,0.0208200914365436,0,0,0,0,0.151,0.182,0.000242877265459753,0.000210656588901034,0.000220229185036022,0.000193163982213696,0.0342434137651017,0.0297720554462927
0.8,0.2,-2.91,5,0.000187936440005551,2.59980007932194e-05,-0.000155485168432089,-2.73795147788716e-05,0.00140868143093636,-0.000505786743704042,0.04203535050621,0.0171971296340187,0.0420389904578019,0.0171974187459332,0.041983884617149,0.0172029823384364,0,0,0,0,0.184,0.148,0.000408138593158869,0.000162906752281964,0.000375959348925345,0.000151805112040346,0.0613848578288177,0.0238887242225286
0.5,0.05,-4.48,5,0.000167610891121703,0.000122776591332674,-0.000130185568632956,-8.47684330896603e-05,-0.00105055244454447,-0.000743873595585209,0.046803660809082,0.0342403030119232,0.0468056026005753,0.0342415970166093,0.0468165625276627,0.0342434080644708,0,0,0,0,0.147,0.144,0.000516693601637884,0.000464318210204399,0.00048493519962599,0.000443398569816109,0.0637732862687222,0.0474385467289798
0.8,0.05,-4.69,5,0.000419286812004138,9.70640753077463e-05,-0.000311820034481178,-5.0219235566006e-05,0.00537704563945327,-0.00065828546145791,0.0811248016604743,0.0292638012207073,0.0811302345356373,0.029264535619104,0.0809527814610474,0.0292665213826213,0,0,0,0,0.16,0.177,0.000837434716054593,0.000360473416988518,0.000827309014296193,0.000341912783014564,0.112613201982998,0.0418921980513463
0.5,0.2,-2.68,10,0.000160675848732922,8.58065526097886e-05,-5.3321215673098e-05,-2.41826328288329e-05,0.00203277344368429,0.00165299925269435,0.0249164169568268,0.0208195750325398,0.0249180041990569,0.0208206106930248,0.0249019128882372,0.0208125748567358,0,0,0,0,0.183,0.165,0.000168699553635232,0.000146516346488791,0.000127795362145833,0.000118871901584971,0.0356477538598919,0.029972544561372
0.8,0.2,-2.91,10,0.000469598441838228,6.90546676717373e-05,-0.000135119203922011,-1.99056185889588e-05,-0.000311508517800456,-0.00104046268615783,0.0420425579526772,0.0171966926689982,0.0420495710365328,0.0171972455055536,0.0420554581394846,0.0171993798345587,0,0,0,0,0.166,0.139,0.000361823200005872,0.000111862996569299,0.000218285480902608,9.57084738851056e-05,0.060272945615295,0.0229798417719109
0.5,0.05,-4.48,10,0.000374031281426798,0.000289434274778235,-0.00011779324646432,-7.41088719548346e-05,-0.00242146053791669,0.00037152599113876,0.0468439904265957,0.0342533249226521,0.0468470323820173,0.0342558066622746,0.0469022170724948,0.0342561953720729,0,0,0,0,0.165,0.176,0.00035696575982964,0.000295853568084948,0.000288972152155396,0.000251120188395173,0.0655673805911038,0.0500278381257441
0.8,0.05,-4.69,10,0.000831725585352067,0.000190400095921326,-0.000267453016724476,-6.13003194988861e-05,-0.00293391458495805,-0.00117977964975631,0.081015803526231,0.0292647100028338,0.0810165481150788,0.029266166500936,0.0810645618538565,0.0292864113852773,0,0,0,0,0.158,0.133,0.000736698692338801,0.000240817933531672,0.000482747223339948,0.000215447054521525,0.114817137029915,0.0389108353505055
