"Proportion_White","Prob_Case","alpha","num_folds","W0_AUC_byAvg","W1_AUC_byAvg","W0_AUC_byAgt","W1_AUC_byAgt","W0_AUC_ext","W1_AUC_ext","W0_AUC_byAvg_estsd","W1_AUC_byAvg_estsd","W0_AUC_byAgt_estsd","W1_AUC_byAgt_estsd","W0_AUC_ext_estsd","W1_AUC_ext_estsd","W0_AUC_byAvg_sd","W1_AUC_byAvg_sd","W0_AUC_byAgt_sd","W1_AUC_byAgt_sd","W0_AUC_ext_sd","W1_AUC_ext_sd"
0.5,0.2,-2.68,5,0.775818823873933,0.770683091745762,0.775680860388811,0.770595237063429,0.775951264264467,0.770690054434255,0.00523182455255158,0.00433176536839789,0.00523246660774635,0.00433154779003899,0.00522919891811664,0.00433393451974396,0.00515290821341659,0.00432218977068928,0.00517080890027931,0.00432334432317634,0.00537366673534328,0.0043841969899076
0.8,0.2,-2.91,5,0.777158317706655,0.771995564318249,0.776786439649203,0.77193884959174,0.777225552780106,0.772041140531384,0.00886390996146124,0.00358587763697579,0.0088611358217505,0.00358625389969367,0.00885556425309326,0.00358600193923533,0.00910137920396659,0.00358518890297621,0.00909870888969594,0.00358461117952199,0.00844181458682829,0.00358989693665106
0.5,0.05,-4.48,5,0.787061900649956,0.782474601993998,0.786656651285498,0.782246377114322,0.787148334119763,0.782561886364932,0.0100755581852631,0.0073077074582739,0.0100966037032273,0.0073179569904166,0.0100827689008557,0.00729710550324569,0.0101720491902362,0.00750623345651541,0.0101776544681001,0.0075142945897595,0.0098071124188645,0.00726045346751509
0.8,0.05,-4.69,5,0.788820932373077,0.783586505897322,0.787627716247242,0.783428592877825,0.787772078480945,0.783832343180659,0.0174565057597727,0.00626047753668558,0.0175072755850513,0.0062690518596972,0.0174696346599282,0.00625360753099584,0.0179631188205579,0.00628490953856876,0.017627727900032,0.00627532001108844,0.0175789198414139,0.00610386911993825
0.5,0.2,-2.68,10,0.77575773394115,0.770560122252829,0.775619224988634,0.770481419687995,0.77552664894175,0.770599738527443,0.00523378944592233,0.00433402718011631,0.00523270774888651,0.0043321444177259,0.00523348494579763,0.00433107224421389,0.00513824736443578,0.0043911216166858,0.00513292911543699,0.00438641594292414,0.00543650316050884,0.00432685713028755
0.8,0.2,-2.91,10,0.777318770387567,0.772134935333028,0.776897055194316,0.772078504743623,0.777108191370038,0.771921406625989,0.00886143812561812,0.0035846893431248,0.0088512735121862,0.00358468120975475,0.00886378209155668,0.00358742943009088,0.00868472350720506,0.00360983367062122,0.00868665059269434,0.00360646290561751,0.00884689777191332,0.00348124135271605
0.5,0.05,-4.48,10,0.787317725262648,0.782918363731024,0.786857933349839,0.782724137354571,0.78771009666076,0.782854077506538,0.0100742094620373,0.00729267510428049,0.0101049271628364,0.00730487813665294,0.0100770590685529,0.00728550885395447,0.010161541894602,0.00722255768074963,0.0101450631928669,0.00721512951373839,0.00985468215355972,0.00724337384528243
0.8,0.05,-4.69,10,0.788051365019805,0.784019948924743,0.786784524382159,0.783883137647971,0.788542482152359,0.783941698390008,0.0174093552827496,0.00624080363820271,0.0175377704254935,0.00625402176358916,0.0174542295423407,0.00625233731364965,0.0176708567055248,0.00628758695653099,0.0171625307900365,0.00629120120073574,0.0175438882755103,0.00619015853256436
