"num_folds","W0_AUC_byAvg","W1_AUC_byAvg","W0_AUC_byAgt","W1_AUC_byAgt","W0_AUC_ext","W1_AUC_ext","W0_AUC_byAvg_estsd","W1_AUC_byAvg_estsd","W0_AUC_byAgt_estsd","W1_AUC_byAgt_estsd","W0_AUC_ext_estsd","W1_AUC_ext_estsd","W0_AUC_byAvg_sd","W1_AUC_byAvg_sd","W0_AUC_byAgt_sd","W1_AUC_byAgt_sd","W0_AUC_ext_sd","W1_AUC_ext_sd"
5,0.587416820877285,0.586800739739843,0.582192442371937,0.586424998698952,0.588758782311987,0.589756541354841,0.031129958269227,0.014296226046827,0.0313685967579138,0.0143334550661364,0.0312855634346686,0.0143131988500564,0.0304486136296012,0.0184106940405135,0.0346032957647471,0.0177734003773946,0.0338520009607734,0.0145126516861599
10,0.60156866664269,0.587811525581674,0.584598233290109,0.587766537943474,0.588758782311987,0.589756541354841,0.0307559351718269,0.0142653452160672,0.0313293775257387,0.0143270503946104,0.0312855634346686,0.0143131988500564,0.027070753702117,0.0177916501809477,0.0334308064260106,0.0175528462016023,0.0338520009607734,0.0145126516861599
