"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1"
"result.239",-0.266974109237787,-0.023206547287175,0.0958215039951278,0.0958215039951278,0.00199638569899119,-0.000161843578827878,0.0844058457472017,0.0217242442201398,0,0,0.00149032331559082,-0.000192306312562126,0.0844065284431693,0.0217236226573409,-0.0335645113331254,-0.0040606423104078,0.119412985973772,0.0306255459633475,0,0,-0.310914104305199,-0.0345211380636205,0.135880080987751,0.0310931560775866,0,0,0.0375572827311078,0.00373695515275204,0.119322797624757,0.0308198956535065,0,0,-0.223034114170376,-0.0118919565107295,0.135144060046045,0.0311837196205997,0,0
"result.240",0.0303343182280655,-0.0322743430497459,0.0868470259243479,0.0868470259243479,0.00244863213244553,-0.000865815198037004,0.0924906297778846,0.0219607439489594,0,0,0.00101341124450572,-0.00102512923006585,0.0925025222588862,0.0219623484285478,-0.0654352624715489,0.0242394275188125,0.131365407262049,0.0310052708887521,0,0,0.00430744945660537,-0.017042867328553,0.122637577971387,0.0314378052898138,0,0,0.07033252673644,-0.0259710579148865,0.130237598786578,0.0311090929760906,0,0,0.0563611869995256,-0.0475058187709388,0.123002905856574,0.0315444737829541,0,0
"result.241",0.0283024387557202,-0.0117882453389292,0.0909754536065225,0.0909754536065225,0.00067154674440693,0.000539486788538416,0.0921677958229479,0.0219988700118936,0,0,0.000380424325665313,0.000233110238508065,0.0921733531876314,0.0219973732194823,0.0287038892629045,-0.0207913301026563,0.13022240733913,0.0310151537248265,0,0,0.0347532428456208,-0.0256160130755591,0.128481209313862,0.031017609238815,0,0,-0.0273607957740906,0.0218703036797331,0.130467486394565,0.0312070469305788,0,0,0.0218516346658197,0.00203952239770072,0.128836231352915,0.0311718273808205,0,0
"result.242",-0.122305972262937,0.0249759874173254,0.0937315735620793,0.0937315735620793,-0.00018012832892711,0.000566315191249254,0.0899229570919996,0.0221070429870879,0,0,-0.000197063928445317,0.000466331869921382,0.0899232049684653,0.0221074224130523,0.0051313479651387,-0.0152254245399233,0.127227787486307,0.0312604385494335,0,0,-0.118711991857333,0.0163334612883903,0.132431785562825,0.0310387797697638,0,0,-0.00549160462299292,0.0163580549224218,0.127112743490093,0.0312677214831758,0,0,-0.12589995266854,0.0336185135462605,0.132681139545303,0.0310502986529304,0,0
"result.243",-0.110161347401032,0.00147400393958107,0.0920571818860928,0.0920571818860928,-0.00035468711475008,-0.000295005387100248,0.0879705443599414,0.0220485605610686,0,0,-0.000682499503678558,-0.000301808014306271,0.0879846997202029,0.0220486004805781,-0.0470232973898277,-0.00586560257323042,0.12520280856986,0.0311954076340811,0,0,-0.108799714450877,-0.00309238263729169,0.13040709166651,0.0310842853040907,0,0,0.0463139231603275,0.00527559179902992,0.123615465276486,0.0311673391184545,0,0,-0.111522980351186,0.00604039051645383,0.129969938607808,0.0310016543901106,0,0
"result.244",-0.0402293323443194,-0.00750041807485992,0.0938576225802545,0.0938576225802545,-0.00105563804052087,-0.000273975263391875,0.0928606537067044,0.0218276826547589,0,0,-0.00135232767433375,-0.000258972809467553,0.0928684287923958,0.021827447754805,0.0397823694426224,0.00209155291019076,0.130640679912667,0.0307571225314045,0,0,-0.0326913907096831,-0.00814021128948378,0.133000113582859,0.0308148610923553,0,0,-0.0418936455236641,-0.00263950343697451,0.132008911853039,0.0309808871596675,0,0,-0.0477672739789556,-0.00686062486023605,0.132469331987324,0.0309282088210147,0,0
"result.245",-0.0178164641561815,-0.0156647168538039,0.0916142994272222,0.0916142994272222,0.000763149881558463,0.000633194168843346,0.0923136093596986,0.0222456142926975,0,0,-0.000881445767899605,0.000637524906033305,0.0923301930450362,0.0222455207174494,-0.0622694851351269,-0.000508102406859918,0.130639565525643,0.0315266711357822,0,0,-0.0587246829816642,-0.0108963790278623,0.129513279078334,0.031684630448239,0,0,0.0637957848982438,0.00177449074454661,0.130462751170553,0.031393427736325,0,0,0.0230917546693012,-0.0204330546797454,0.129611090436241,0.0316415818045532,0,0
"result.246",-0.135997323263562,0.0204786483138813,0.0930291572331935,0.0930291572331935,0.000180182494670826,-0.000525074597649891,0.0882853180544379,0.0222996880815711,0,0,-0.00233362995547509,-0.000519463912008865,0.0882921660940374,0.0222995239769504,0.0837860225697728,-0.00167164694152867,0.124488788662471,0.0316207133663713,0,0,-0.0656098623719359,0.0320230666058219,0.131759948552497,0.03132799720177,0,0,-0.0834256575804311,0.000621497746228883,0.125219799639546,0.0314523292769238,0,0,-0.206384784155189,0.00893423002194075,0.131366243158146,0.0312309653445579,0,0
"result.247",0.150532329325056,-0.0273397516896681,0.0909317694045352,0.0909317694045352,0.00125229502925954,-0.000163659635478392,0.0976275373876701,0.0221267165962972,0,0,9.16438359743111e-05,-0.000164554885578601,0.0976216113328695,0.0221267109127524,0.0488328099861375,-0.00215944979454288,0.138301507687826,0.0312969247860265,0,0,0.147541469027857,-0.0194466006341399,0.129124493457732,0.0316266556251759,0,0,-0.0463282199276184,0.00183213052358609,0.137830867181633,0.0312868806165123,0,0,0.153523189622254,-0.0352329027451964,0.128069389627221,0.0316111491220261,0,0
"result.248",-0.133248440334685,0.0418760334617917,0.0904536930587262,0.0904536930587262,-0.000338726076668085,-0.000235963129360793,0.0870131572012245,0.0222924500640108,0,0,-0.000438974633075556,-0.000236358630793736,0.0870052086067518,0.0222929682859517,0.00585349114741295,-0.0106838643208101,0.123886787691662,0.0315899006011894,0,0,-0.135618587837036,0.0350529326156596,0.128385680594466,0.0311271514328176,0,0,-0.00653094330074912,0.0102119380620886,0.122223586346086,0.0314626698369088,0,0,-0.130878292832334,0.0486991343079237,0.127455998386301,0.0310037526378131,0,0
