"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1","cali_intc_byAvg_3fold_W0","cali_intc_byAvg_3fold_W1","cali_intc_estsd_byAvg_3fold_W0","cali_intc_estsd_byAvg_3fold_W1","cali_intc_rej_byAvg_3fold_W0","cali_intc_rej_byAvg_3fold_W1","cali_intc_extAvg_3fold_W0","cali_intc_extAvg_3fold_W1","cali_intc_estsd_extAvg_3fold_W0","cali_intc_estsd_extAvg_3fold_W1","cali_intc_rej_extAvg_3fold_W0","cali_intc_rej_extAvg_3fold_W1","cali_intc_byAvg_4fold_W0","cali_intc_byAvg_4fold_W1","cali_intc_estsd_byAvg_4fold_W0","cali_intc_estsd_byAvg_4fold_W1","cali_intc_rej_byAvg_4fold_W0","cali_intc_rej_byAvg_4fold_W1","cali_intc_extAvg_4fold_W0","cali_intc_extAvg_4fold_W1","cali_intc_estsd_extAvg_4fold_W0","cali_intc_estsd_extAvg_4fold_W1","cali_intc_rej_extAvg_4fold_W0","cali_intc_rej_extAvg_4fold_W1","cali_intc_byAvg_5fold_W0","cali_intc_byAvg_5fold_W1","cali_intc_estsd_byAvg_5fold_W0","cali_intc_estsd_byAvg_5fold_W1","cali_intc_rej_byAvg_5fold_W0","cali_intc_rej_byAvg_5fold_W1","cali_intc_extAvg_5fold_W0","cali_intc_extAvg_5fold_W1","cali_intc_estsd_extAvg_5fold_W0","cali_intc_estsd_extAvg_5fold_W1","cali_intc_rej_extAvg_5fold_W0","cali_intc_rej_extAvg_5fold_W1","cali_slp_extAvg_W0","cali_slp_extAvg_W1","cali_slp_estsd_extAvg_W0","cali_slp_estsd_extAvg_W1","cali_slp_byAvg_W0","cali_slp_byAvg_W1","cali_slp_estsd_byAvg_W0","cali_slp_estsd_byAvg_W1","cali_slp_rej_byAvg_W0","cali_slp_rej_byAvg_W1","cali_slp_byAgt_W0","cali_slp_byAgt_W1","cali_slp_estsd_byAgt_W0","cali_slp_estsd_byAgt_W1","cali_slp_byAvg_1fold_W0","cali_slp_byAvg_1fold_W1","cali_slp_estsd_byAvg_1fold_W0","cali_slp_estsd_byAvg_1fold_W1","cali_slp_rej_byAvg_1fold_W0","cali_slp_rej_byAvg_1fold_W1","cali_slp_extAvg_1fold_W0","cali_slp_extAvg_1fold_W1","cali_slp_estsd_extAvg_1fold_W0","cali_slp_estsd_extAvg_1fold_W1","cali_slp_rej_extAvg_1fold_W0","cali_slp_rej_extAvg_1fold_W1","cali_slp_byAvg_2fold_W0","cali_slp_byAvg_2fold_W1","cali_slp_estsd_byAvg_2fold_W0","cali_slp_estsd_byAvg_2fold_W1","cali_slp_rej_byAvg_2fold_W0","cali_slp_rej_byAvg_2fold_W1","cali_slp_extAvg_2fold_W0","cali_slp_extAvg_2fold_W1","cali_slp_estsd_extAvg_2fold_W0","cali_slp_estsd_extAvg_2fold_W1","cali_slp_rej_extAvg_2fold_W0","cali_slp_rej_extAvg_2fold_W1","cali_slp_byAvg_3fold_W0","cali_slp_byAvg_3fold_W1","cali_slp_estsd_byAvg_3fold_W0","cali_slp_estsd_byAvg_3fold_W1","cali_slp_rej_byAvg_3fold_W0","cali_slp_rej_byAvg_3fold_W1","cali_slp_extAvg_3fold_W0","cali_slp_extAvg_3fold_W1","cali_slp_estsd_extAvg_3fold_W0","cali_slp_estsd_extAvg_3fold_W1","cali_slp_rej_extAvg_3fold_W0","cali_slp_rej_extAvg_3fold_W1","cali_slp_byAvg_4fold_W0","cali_slp_byAvg_4fold_W1","cali_slp_estsd_byAvg_4fold_W0","cali_slp_estsd_byAvg_4fold_W1","cali_slp_rej_byAvg_4fold_W0","cali_slp_rej_byAvg_4fold_W1","cali_slp_extAvg_4fold_W0","cali_slp_extAvg_4fold_W1","cali_slp_estsd_extAvg_4fold_W0","cali_slp_estsd_extAvg_4fold_W1","cali_slp_rej_extAvg_4fold_W0","cali_slp_rej_extAvg_4fold_W1","cali_slp_byAvg_5fold_W0","cali_slp_byAvg_5fold_W1","cali_slp_estsd_byAvg_5fold_W0","cali_slp_estsd_byAvg_5fold_W1","cali_slp_rej_byAvg_5fold_W0","cali_slp_rej_byAvg_5fold_W1","cali_slp_extAvg_5fold_W0","cali_slp_extAvg_5fold_W1","cali_slp_estsd_extAvg_5fold_W0","cali_slp_estsd_extAvg_5fold_W1","cali_slp_rej_extAvg_5fold_W0","cali_slp_rej_extAvg_5fold_W1"
"result.1",0.0221536067605774,-0.0221579878025703,0.0375130462994048,0.0375130462994048,0.00032666627661683,-6.36284597549195e-05,0.0377892617241153,0.00896350471377102,0,0,-0.00045513057777713,-3.83658970137059e-05,0.0377674462466304,0.00896308778122329,-0.093499656006978,0.0251177913183249,0.0543034014290247,0.0126089934001966,0,0,-0.0592494087335071,-0.0111615771975896,0.0539516547291478,0.0128018998131772,0,0,0.0941529885602117,-0.0252450482378347,0.0525807714555959,0.0127436264650237,0,0,0.103556622254662,-0.033154398407551,0.0521512629559485,0.0127987536071489,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994703799732381,0.98441114183024,0.0340052278527424,0.0340052278527424,1.02815101824673,0.997485712029313,0.0346436347090293,0.00848135509323018,1,1,1.02615864173061,0.997231755658996,0.0345907080246256,0.00847975590201208,1.00124195725516,0.997476954048482,0.0500884033110055,0.0119319171817955,0,0,1.05062416342885,0.97983497015431,0.0494045813240662,0.0119914903146995,0,0,1.05506007923831,0.997494470010144,0.0478985927998116,0.012056977618501,0,0,0.93878343603591,0.988987313506169,0.046776727517805,0.0120667757992129,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.2",0.000925451418552808,-0.00742398218658135,0.0376361823339149,0.0376361823339149,-0.000275778740099368,-2.80363647341478e-08,0.0375470753208004,0.00896193856824458,0,0,0.000835798884663362,2.33943342833985e-05,0.0375055509424906,0.0089619155615942,-0.0951328605973708,-0.00921483025137334,0.0544984254461252,0.0127125646626204,0,0,-0.0459682285937173,-0.0107255328621986,0.0531576463526331,0.0127022309107002,0,0,0.0945813031171721,0.00921477417864387,0.051700740846115,0.0126356254741116,0,0,0.0478191314308229,-0.00412243151096409,0.0532935526325052,0.0127433084033874,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952914819079969,1.00257444144934,0.0342634678654672,0.0342634678654672,0.962092599372073,1.00166406191501,0.034137649554209,0.00853820874447476,1,1,0.960183420831992,1.00110165892698,0.0340398943058751,0.0085353161397501,0.904558681137769,0.977795211583711,0.0485717765119482,0.0119088459013097,0,0,0.943054415115124,0.990482526532554,0.0480112925131091,0.0119308160448119,0,0,1.01962651760638,1.02553291224631,0.0479840774622563,0.0122408553083079,0,0,0.962775223044815,1.01466635636612,0.0489004293854477,0.0123223289306406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.3",0.0308981657498862,-0.00155319842164854,0.0374081668111553,0.0374081668111553,7.50547811691482e-05,6.5839693455267e-06,0.0382695493522735,0.00897690724541905,0,0,0.000386122923744203,-2.31044708290541e-05,0.0382431014296056,0.00897646386162001,0.0748081412226628,0.0211614829043246,0.0531268587550971,0.0126525400658143,0,0,0.11619107290342,0.0178719652442589,0.0519509579895501,0.0127276315969787,0,0,-0.0746580316603245,-0.0211483149656335,0.0551157726846862,0.0127379878834595,0,0,-0.0543947414036472,-0.0209783620875559,0.0538553157061518,0.0127554378029651,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991194487390133,0.977978165249316,0.0342151546066461,0.0342151546066461,1.00250697683288,0.999331785798936,0.0352621665759905,0.00861644589709148,1,1,1.00065273061055,0.998438929443365,0.0352183574566837,0.00861272628167083,0.993510872103443,0.973075754070092,0.0483456438276327,0.011924505973712,0,0,0.967555215544689,0.967619366585032,0.0469553983643551,0.0119922889656081,0,0,1.01150308156231,1.02558781752778,0.0513908245932172,0.0124464833205296,0,0,1.01483375923558,0.988336963913599,0.0498196730024672,0.0122601227587507,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.4",0.00461073385410444,-0.00822423243057613,0.0372865421074404,0.0372865421074404,-1.11418906270887e-05,-0.000185273411416755,0.0372206682740242,0.00891835545610971,0,0,-0.000181472522764452,-0.000187522588317636,0.0372218285134359,0.00891828110890815,-0.0255076587104564,-0.0117336722296932,0.052750664150775,0.0126391459558687,0,0,-0.0148200297259577,-0.0166595543586314,0.0526407071896374,0.0126908236491792,0,0,0.0254853749292022,0.0113631254068597,0.0525252835966551,0.0125857725243201,0,0,0.0240414974341666,0.000211089497479145,0.052821559895038,0.0126375118971337,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02315812148333,1.00390334192096,0.0346190965684274,0.0346190965684274,0.936978179695271,1.00266351490126,0.0335059991684047,0.00856337698973159,1,1,0.936567926545792,1.00261970783351,0.0334825784605297,0.00856309884786485,0.968977518908458,1.00128536988904,0.0474569316789265,0.0121345755206908,0,0,1.02578570394733,0.985902038035216,0.0486702117109483,0.0121637314965299,0,0,0.904978840482084,1.00404165991349,0.0473123452107127,0.0120863122364934,0,0,1.02053053901933,1.0219046458067,0.0492473800573995,0.0121870425466294,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.5",-0.0165567245512809,-0.011809751590723,0.0377112841047638,0.0377112841047638,-0.000122305552891366,-3.1994891588849e-05,0.0377003985369505,0.00898600817040471,0,0,7.66484376241497e-06,-3.70033988379672e-05,0.0376975081969762,0.00898599739796535,0.0244797432064138,-0.00283447533733452,0.0528925004091699,0.012703582680464,0,0,-0.0246183926247932,-0.00874670127792216,0.0533988594380841,0.0127023695144474,0,0,-0.0247243543121966,0.00277048555415682,0.0537403294264824,0.0127126865718996,0,0,-0.00849505647776871,-0.0148728019035238,0.0532647594328397,0.0127487872681904,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01512973326482,0.97694149114936,0.0343517610848939,0.0343517610848939,1.01519633857784,0.9989762509964,0.0348455190361784,0.00848778749064493,1,1,1.01391503321502,0.998967306769227,0.034799123315558,0.00848759267294376,1.06801905287939,0.999881226815558,0.0500519960629078,0.012052444756262,0,0,1.00951875961834,0.980083332167263,0.0481384715243948,0.0118640629655039,0,0,0.962373624276276,0.998071275177241,0.0485060151548789,0.0119546436113595,0,0,1.0207407069113,0.973799650131458,0.0490229813109198,0.0118508079837393,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.6",-0.0321029812781015,-0.000974789004202093,0.037635629574774,0.037635629574774,0.000623051449923001,-0.00015349227956628,0.0368852029067237,0.0090099253307695,0,0,0.000770714271336814,-0.000194901493317778,0.0368809660173794,0.00900990188636371,0.0216736722317048,0.0189108507203469,0.0517445819518343,0.0127090840017113,0,0,0.0275299340217595,0.00158426288054002,0.051826196640549,0.0127363794905525,0,0,-0.0204275693318588,-0.0192178352794795,0.0525825264513099,0.0127748331957749,0,0,-0.0917358965779624,-0.00353384088894421,0.0546234389056417,0.0127117748109045,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06009670244366,0.99062296009422,0.0353655479266067,0.0353655479266067,1.011245801526,0.998378604892715,0.0342089333761626,0.0086041255779746,1,1,1.01088483870531,0.998152415438524,0.0342006586755842,0.00860280256212414,0.997044815237078,1.00244658028119,0.0475934735934842,0.0121686588412821,0,0,1.08655094051193,1.00054078064007,0.0494496634864298,0.0121729121020157,0,0,1.02544678781492,0.994310629504237,0.0491640014762894,0.0121674833281838,0,0,1.03364246437539,0.980705139548368,0.050579211550696,0.0120612460987953,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.7",0.0831499122646642,-0.0269134528806417,0.036798259204557,0.036798259204557,1.94403998006326e-05,1.38723799777022e-05,0.0385044938554147,0.00897015272375577,0,0,0.000263231716013522,1.60401934379578e-05,0.0384866555269107,0.00897012694365055,-0.0747460977481449,0.00101449137592143,0.0554324195767779,0.012669523827362,0,0,0.109086098936901,-0.0166320297259591,0.0509477135372097,0.0127317505129604,0,0,0.0747849785477461,-0.000986746615966026,0.0534747352685,0.0127018994496247,0,0,0.0572137255924271,-0.0371948760353243,0.0531334809404004,0.0128799924171488,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06034318828935,0.999842468800768,0.0344877836121235,0.0344877836121235,0.963505538346569,1.00203112068562,0.0355260028838008,0.00865147391829444,1,1,0.960066618010369,1.00199241411648,0.0354573502078478,0.00865124979405156,0.992033940215989,0.996471843953446,0.0508668226650209,0.0121779813411933,0,0,1.08340166143987,1.00055693189294,0.0485583956939195,0.01226740362011,0,0,0.93497713647715,1.00759039741778,0.0496158875253327,0.0122920821583449,0,0,1.03728471513882,0.999128005708595,0.0489877869469877,0.0125103470306878,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.8",-0.0100692552915887,0.0078313481535092,0.0370892313196821,0.0370892313196821,-2.70395241655824e-05,-2.18630393173053e-05,0.0372894534309659,0.00903020801277943,0,0,-2.72931881203084e-05,-2.11116193084968e-05,0.0372891936245677,0.00903020368124298,-0.00345820707741837,0.00052222318363644,0.05277217600018,0.012760487930043,0,0,0.0688378833293451,0.00428055852503422,0.0506520931985327,0.0127767484783706,0,0,0.0034041280290872,-0.00056594926227105,0.052698325550924,0.0127807973554028,0,0,-0.0889763939125225,0.0113821377819842,0.0542520947020422,0.0126968208500468,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99186015708245,0.997866274261499,0.0338279681916993,0.0338279681916993,1.02483268383911,0.998290665575625,0.0348583330353235,0.00859671942090944,1,1,1.02450698169925,0.998118123591379,0.0348400827443647,0.00859554248436872,1.03743276143539,1.00839823131951,0.0501155690360881,0.0122812272840885,0,0,0.983279392906826,1.00959518180525,0.046688516280192,0.0122844082830065,0,0,1.01223260624283,0.988183099831741,0.048478685644457,0.0120339671098441,0,0,1.00044092125807,0.986137366717752,0.0489914265282618,0.0119925575492535,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.9",0.00465326445815017,-0.0324017530499403,0.0373764245842496,0.0373764245842496,-1.02146086877301e-05,-9.30305645856417e-05,0.0373987087086796,0.00895699476904217,0,0,-0.000890914395072326,-9.82221952680441e-05,0.0374018571820321,0.00895699044628027,0.0405932790108005,0.00509106919290556,0.0530020856996226,0.0126609054278441,0,0,-0.0127124498038677,-0.0332532647811477,0.0537585034003385,0.0128878663720183,0,0,-0.0406137082281759,-0.00527713032207684,0.0527774364424883,0.0126733015331245,0,0,0.0220189787201681,-0.0315502413187328,0.0519579897197834,0.012818213765654,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00381336681276,0.98546537180789,0.034116470984855,0.034116470984855,0.975738202541488,1.00066587019514,0.0336969932088436,0.00848701251500242,1,1,0.973670900433121,1.00061515407423,0.0336379819404235,0.00848673166474373,0.994139706028962,0.994056822173687,0.0485458656844273,0.0119562577171328,0,0,0.987234889961459,1.00317347962071,0.0485681464448473,0.0121989036753849,0,0,0.957336699054015,1.00727491821659,0.0467636239298541,0.0120486386883604,0,0,1.02039184366407,0.96775726399507,0.0479278054893329,0.0120073676137445,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.10",0.00588538195401526,-0.000856553960838244,0.0375063576796782,0.0375063576796782,-0.000124349355134688,-6.44581737952411e-05,0.0376676627761817,0.00903138926329351,0,0,0.000378128236641869,-6.79960844935114e-05,0.0376241124487981,0.00903134765514539,-0.104639700124693,-0.00718173399751025,0.0545959923431161,0.0127865779685295,0,0,-0.0338722117747164,-0.00378106013784464,0.0526212462448456,0.0127744274278453,0,0,0.104391001414424,0.00705281764991977,0.0519442467788286,0.0127580483979114,0,0,0.0456429756827469,0.00206795221616815,0.053462753166789,0.012842603770941,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00219782336421,0.99335040468023,0.0336723855929555,0.0336723855929555,0.983498657538528,1.00098058257208,0.0339545374442051,0.00855815730384731,1,1,0.975149035727213,1.00089819910786,0.0338183616906398,0.00855787658442101,1.06004348781951,1.00934054039627,0.0503476964709344,0.0121773984222383,0,0,1.04283506219924,1.00769548822622,0.0481619637871459,0.0122794780055263,0,0,0.906953827257544,0.992620624747884,0.0456902382444656,0.0120287258338082,0,0,0.961560584529187,0.979005321134235,0.0470779249788823,0.0120660817865942,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
