"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1"
"result.87",0.03592555971885,-0.046629792229454,0.0923422054271796,0.0923422054271796,0.000980055571043165,4.25175248765135e-05,0.0938370504172868,0.0216455710062229,0,0,-0.00620999080553626,0.00012963021001283,0.0930744902919879,0.0216443155719611,0.419346154104707,0.0106061038796008,0.121818584114967,0.0304237406476051,0,0,0.214581480901238,-0.0280913929148139,0.133540655226098,0.0311760147982311,0,0,-0.417386042962621,-0.0105210688298478,0.143592674591463,0.0307991795170155,0,0,-0.142730361463538,-0.065168191544094,0.127642543363022,0.0313648055947511,0,1
"result.88",-0.112127747394033,-0.00743209341564734,0.0978218811965016,0.0978218811965016,0.00104923371020947,-9.2185622952299e-05,0.0919634940653316,0.0219669144946631,0,0,-0.000789938030384976,-4.52786881114939e-05,0.0919686106720175,0.0219652579304866,-0.102030470603629,-0.0368486628930855,0.131753292139443,0.0313034402880637,0,0,-0.0460414738116193,-0.0177791134995373,0.130467777294421,0.0309462009183648,0,0,0.104128938024048,0.0366642916471809,0.128358748961376,0.0308283765156217,0,0,-0.178214020976447,0.00291492666824257,0.146214284875464,0.0312046130480658,0,0
"result.89",-0.0329969107092898,-0.00357297285897251,0.0950847362647908,0.0950847362647908,-0.0013161838999392,-0.000479332844624919,0.0939746387172357,0.0219772498610073,0,0,-0.0010465561048823,-0.000464670392623931,0.0939031292956613,0.0219770999808581,-0.105647682457554,-0.00736550596487162,0.136095563346364,0.0311546866930968,0,0,-0.0966038553162101,-0.0159485950488804,0.137247970028147,0.0311672504923441,0,0,0.103015314657676,0.00640684027562179,0.129704853839689,0.0310063629411008,0,0,0.0306100338976304,0.00880264933093542,0.131692277172525,0.0309860199345059,0,0
"result.90",-0.164779051281612,-0.0285892329613733,0.0958822646282175,0.0958822646282175,0.00068465299741502,0.000883301682065179,0.0905305854204266,0.0220870137885618,0,0,-0.000356318534259909,0.000892151691707769,0.0902825883848205,0.022086760966611,-0.201810021571041,0.00741849676811797,0.133218011904464,0.0311756155223289,0,0,-0.227382200015665,-0.0375375265938427,0.130590337557308,0.031700122953575,0,0,0.203179327565871,-0.00565189340398761,0.122841151517822,0.0312958933818823,0,0,-0.102175902547558,-0.019640939328904,0.140605660499235,0.0313139789729828,0,0
"result.91",0.13439360246901,0.031440961108728,0.0910577825718491,0.0910577825718491,-0.000596193623331034,0.000350289984841712,0.09540539893233,0.0220102025512858,0,0,-0.00330773419269221,0.000360915063141526,0.0952497807182645,0.0219975128502374,-0.201247593609934,-0.102156906452018,0.139893024328405,0.0317406142941032,0,0,0.119634700245882,-0.024787588459966,0.123992686130694,0.0307519162394867,0,0,0.200055206363272,0.102857486421701,0.129954193859028,0.0305136396231112,0,0,0.149152504692137,0.087669510677422,0.133557616014765,0.0305386120587676,0,1
"result.92",-0.00390388399422927,0.0109685145609124,0.0909453288859135,0.0909453288859135,-0.00282259452400654,-0.00124235315877906,0.0900240953840804,0.0221999289311511,0,0,-0.00288245042966262,-0.00139221770494592,0.0900184137399404,0.0221985996950365,0.00800698855393,-0.0861393111154747,0.127366537056044,0.0318809272811106,0,0,-0.17534985743593,-0.0236447513875635,0.137705153320873,0.0311566791642302,0,0,-0.0136521776019431,0.0836546047979166,0.127260056209027,0.0309099538751948,0,0,0.167542089447471,0.0455817805093883,0.119527081769008,0.031118060517256,0,0
"result.93",0.000236293789716398,-0.0540051873614258,0.0874977976087211,0.0874977976087211,0.000110706159062092,-0.000471837032625049,0.0885575649277892,0.0216671469733563,0,0,-0.00217127560803927,-0.000421682525684606,0.0885548446126945,0.0216665105470203,0.113893420113853,0.008189137356903,0.123430804647848,0.030502008171926,0,0,0.0379805944739128,-0.0614427650532556,0.123926481036585,0.0313665859521594,0,0,-0.113672007795729,-0.00913281142215309,0.127047814095383,0.0307819380433772,0,0,-0.03750800689448,-0.0465676096695961,0.123554663075474,0.0310861996067643,0,0
"result.94",0.355148578585313,0.0146344679224754,0.0881747802223105,0.0881747802223105,-0.00153007100748773,0.000669167177276821,0.100042376367734,0.0221517758586846,0,0,-0.00105402253230661,0.000558941032623786,0.0993467323598874,0.0221513238926566,-0.281488367778623,-0.0150908477202354,0.150242203948097,0.0313130947763502,0,0,0.311954075340618,-0.00928749191375268,0.119479400075229,0.0311207150816668,0,0,0.278428225763647,0.016429182074789,0.132720366994469,0.0313415889236513,0,0,0.398343081830007,0.0385564277587036,0.129916540024088,0.030838982660888,1,0
"result.95",0.381255814783962,0.013063438513927,0.0848564057505919,0.0848564057505919,0.000269203134921014,0.000727608332341433,0.0985233751217497,0.0220326687302697,0,0,0.00527258600638898,0.000956049943867121,0.0971048892671968,0.022023637331272,0.443122254732739,-0.0597263695454691,0.12502857182695,0.0315788964116285,0,0,0.519827174925415,-0.0546716698874162,0.124723246140523,0.0318136632531356,0,0,-0.442583848462897,0.0611815862101519,0.153637614788951,0.0307389014556136,0,0,0.242684454642509,0.0807985469152702,0.11528691359292,0.030681240693623,1,1
"result.96",0.131721040588129,0.00893394742747305,0.0913532387863228,0.0913532387863228,-0.00710260313658762,-0.000488605945760577,0.0955659416051891,0.0218091777363196,0,0,-0.0163509590635699,-0.000562387123225166,0.0951854452953563,0.0218062996387204,-0.371990691834712,0.0213626869419768,0.144081259691566,0.030766660836457,0,0,-0.112693579843088,0.00844407501088678,0.131626187430571,0.0309997639761352,0,0,0.357785485561537,-0.0223398988334979,0.126220041746461,0.0309190090413602,0,0,0.376135661019346,0.00942381984405933,0.12675979108608,0.0306387536647072,1,0
"result.97",-0.0402781645251153,-0.0155450409918706,0.0963574240990543,0.0963574240990543,0.00189541152015808,-0.000897307624923797,0.0909012845809734,0.0219265396550066,0,0,0.00185440489057605,-0.00047678762918042,0.0908656541608455,0.0219252413051391,0.0620404823365158,-0.0602239416654987,0.12694487623354,0.0314701219259247,0,0,0.0239008211486559,-0.0414128498321338,0.13440059385009,0.0312867884400335,0,0,-0.0582496592961997,0.0584293264156511,0.130162782749558,0.030547497586119,0,0,-0.104457150198887,0.0103227678483926,0.138139358142347,0.0311642330428708,0,0
"result.98",-0.02275990253432,-0.0335862162470369,0.0935208186866588,0.0935208186866588,-0.00117357450142652,0.000400339748778325,0.0906466497006987,0.0218187496366215,0,0,-0.000716253144428126,0.000392501783600483,0.0904680515803767,0.0218186151730465,0.162826435097424,-0.00318452999755436,0.123460920297387,0.0308440536172477,0,0,-0.0341974647272304,0.0190293871562159,0.139287797252873,0.0305981597413247,0,0,-0.165173584100277,0.00398520949511101,0.132926522483435,0.0308686896830187,0,0,-0.0113223403414095,-0.0862018196502897,0.125229023048943,0.0321417200591377,0,1
"result.99",0.120569463671058,-0.0341175495800942,0.0936070520086767,0.0936070520086767,-0.000782758002042666,0.000451298084714481,0.100318220390215,0.0220241380671357,0,0,-0.0013940132298736,0.000123243850887579,0.100299676668392,0.0220122618286995,-0.0582425635777989,-0.0749035973866626,0.142920190995496,0.0315294984519386,0,0,0.0971903498258016,-0.0573393350356231,0.133531063493821,0.0311637584909065,0,0,0.0566770475737136,0.0758061935560915,0.140822584662453,0.0307641710563031,0,0,0.143948577516314,-0.0108957641245653,0.131229661475048,0.0317546256560152,0,0
"result.100",0.0137289712929253,0.0179378864615183,0.0928267443934534,0.0928267443934534,0.000551400333177576,-0.000207603399332464,0.0938893856737233,0.0221290807797033,0,0,-0.00234981807931816,-0.000180933587089604,0.0932978931951093,0.022128766696922,-0.341437532033775,0.0093472916513137,0.142053944220467,0.0311946233841828,0,0,-0.144153154415657,0.00643943023011084,0.13133453051616,0.0313483201215583,0,0,0.34254033270013,-0.00976249844997863,0.123505340944848,0.0313958689388295,0,0,0.171611097001507,0.0294363426929258,0.131219151228165,0.0308346518869211,0,0
"result.101",-0.137572286616507,-0.0298366515008845,0.0948057537864729,0.0948057537864729,-0.00184073400037049,-0.000672192299106669,0.0877368993914355,0.0217451142390703,0,0,-0.00247016359819242,-0.000504874364652548,0.0877284213377967,0.0217410744039035,0.0220763384050813,-0.0359733631654328,0.125068657346138,0.0310341511331659,0,0,-0.0026460296050235,-0.0105829682406697,0.12480874323793,0.0306670814525431,0,0,-0.0257578064058223,0.0346289785672195,0.123088768733725,0.0304703198113251,0,0,-0.272498543627991,-0.0490903347610993,0.143342422353739,0.0314621969458827,0,0
"result.102",-0.211492385341629,0.0090994549741256,0.100317714437653,0.100317714437653,-0.000107915007207166,-0.000218651126111869,0.0906260256656303,0.0219156382718976,0,0,0.00112621924054905,-0.000336746573593886,0.0904416739763344,0.0219147809613525,-0.1408815373571,0.0232876429471449,0.132626208668259,0.030931882019813,0,0,-0.30639366271402,0.0180325197618764,0.143282391153181,0.0309993313892065,0,0,0.140665707342686,-0.0237249451993686,0.123702900532354,0.031054903724548,0,0,-0.116591107969238,0.000166390186374808,0.140458953454818,0.0307979700287416,0,0
"result.103",0.0412526658624984,-0.0210096261640122,0.0937179250664351,0.0937179250664351,0.00139948257005164,-0.000455639140316402,0.0950057833609509,0.0218196403228022,0,0,0.0024159519184002,-0.000499534668676714,0.0949430313590285,0.0218203876444616,0.0637690443304476,0.0205442491459405,0.131413385684329,0.0307638062271954,0,0,0.0801877204112001,0.00782075648068334,0.129167600690938,0.0307787919577282,0,0,-0.0609700791903443,-0.0214555274265733,0.137303548981545,0.0309514563140241,0,0,0.00231761131379666,-0.0498400088087077,0.135906720641898,0.0312852910612019,0,0
"result.104",-0.147965102925103,0.0024897379525784,0.0930094882559635,0.0930094882559635,-0.000693115778442874,-0.000126665105408284,0.088147193068417,0.0221559764568796,0,0,0.000792201588345218,2.5111726266032e-05,0.0879526992475166,0.0221546679755494,-0.134734997487816,0.0364093237286308,0.128902506931138,0.0310477139443607,0,0,-0.144165576597784,0.0147826861674765,0.12780358002162,0.0311996432737179,0,0,0.133348765930931,-0.0366626539394473,0.120415404913812,0.0316188508415156,0,0,-0.151764629252421,-0.00980321026231969,0.135266979420309,0.031315627972747,0,0
"result.105",-0.0232237604134756,-0.0299393747963918,0.0954999388646417,0.0954999388646417,-0.00128176590655442,-9.21154265290155e-05,0.0943180991324294,0.0218507014148424,0,0,-0.00141555850503899,-0.000158507849271561,0.0943282660226357,0.0218499525238635,0.0189872541653653,0.0272138459267823,0.133221414225727,0.0307758443250619,0,0,-0.0236663545845686,-0.023199761056896,0.13564862723217,0.0312648722766793,0,0,-0.0215507859784741,-0.0273980767798403,0.133550455714936,0.0310272722514082,0,0,-0.0227811662423827,-0.0366789885358876,0.134465990264185,0.0311399836071254,0,0
"result.106",-0.0967704516648154,0.0109632855110154,0.0948614193842517,0.0948614193842517,0.000255732377390926,-0.00102226750491562,0.088694954571949,0.0219583894168118,0,0,-0.000793433863271729,-0.00087356063420598,0.0886642208270808,0.0219573016947358,0.104720864538437,0.0466691935253462,0.123222213597338,0.0307183583404406,0,0,-0.208516496094752,0.0476482874451848,0.147128159602821,0.0307281889508051,0,0,-0.104209399783655,-0.0487137285351774,0.127645001742094,0.0313893459018096,0,0,0.0149755927651209,-0.0257217164231541,0.12118045207552,0.0310095207612562,0,0
"result.107",0.0575643342369084,0.0562707278534005,0.0880087079416719,0.0880087079416719,-0.00157029668697358,0.000656600678451556,0.0920244419859595,0.022342652697597,0,0,-0.0024253728371286,0.000590449680233851,0.0920299007711149,0.0223373382936969,0.0321323777522514,-0.0616228574040632,0.130848725452319,0.0319573576065062,0,0,0.139974263526641,0.0229655068169702,0.121630343259131,0.0309888770154293,0,0,-0.0352729711261986,0.0629360587609663,0.129435702400401,0.0312372073221608,0,0,-0.0248455950528245,0.0895759488898309,0.12729587349696,0.0311626350253457,0,1
"result.108",-0.0679800479725456,0.0433958660986038,0.0937353059318231,0.0937353059318231,0.00038468006534273,-0.000408246638075085,0.0929157009609618,0.0223817689499818,0,0,-0.000185427663922446,-0.000493609668406062,0.0929065382326342,0.0223825184259989,-0.0741529846152373,0.0119638287790896,0.133019636453486,0.0316863171150541,0,0,-0.0794957909880213,0.0407879246918945,0.130095958336773,0.0309966744914519,0,0,0.0749223447459227,-0.0127803220552398,0.129785652459303,0.0316188852828766,0,0,-0.0564643049570698,0.0460038075053131,0.135027523507178,0.0309787605031519,0,0
"result.109",-0.0455513132139242,0.00338516983679118,0.0943669358156374,0.0943669358156374,-0.000238384839464159,-0.000114745885039718,0.0928594162526638,0.0218617057525335,0,0,-0.000427712290812615,-0.000365874313576985,0.0928041526875028,0.0218596900257599,-0.0920441134071187,-0.057748902028502,0.133813424256351,0.0311908748445083,0,0,-0.181313043633675,-0.0596219441320686,0.14041778603971,0.0313358634257758,0,0,0.0915673437281904,0.0575194102584226,0.12883266746078,0.0306433666991773,0,0,0.0902104172058265,0.066392283805651,0.126492214900422,0.0304431477621577,0,1
"result.110",0.0825072790003792,-0.0121762698547132,0.0864368283368878,0.0864368283368878,-0.000990124443071512,0.000219944820691525,0.0898398122107442,0.0217853653924789,0,0,-0.00146308046763109,0.000219415357229422,0.0898488878271622,0.0217853727195793,0.0348815062747901,0.000847215002099333,0.126908397745821,0.0308184691556761,0,0,0.236447147381368,0.0045930399021706,0.116537797138353,0.0306836368179846,0,0,-0.0368617551609331,-0.000407325360716283,0.127196963993152,0.0307998492429182,0,0,-0.0714325893806097,-0.0289455796115971,0.127942472706731,0.0312076877538466,0,0
"result.111",0.0255347160677532,-0.0659197522853859,0.094112507366208,0.094112507366208,0.0022165499117931,-0.000425656870739142,0.097256689630253,0.0217460662989602,0,0,0.00182349635391585,-0.000431829253566236,0.0969087468912872,0.0217466123298382,-0.229492183382031,0.00895604811140059,0.144447323478192,0.03070866136651,0,0,-0.110422081710724,-0.0345573825267388,0.132500253181283,0.0311970683743807,0,0,0.233925283205617,-0.00980736185287887,0.130636135535037,0.0307985024099982,0,0,0.16149151384623,-0.0972821220440331,0.133690115431176,0.0320657404542911,0,1
"result.112",0.0169520641621608,0.0449301079224881,0.0965871993191074,0.0965871993191074,0.00467919247354824,0.000557801372461544,0.0952043192225764,0.022415210438509,0,0,0.0094556975906078,0.000294856433588737,0.0947556731839816,0.022414915696953,0.190068517989744,-0.0315370586609184,0.12746992447319,0.0317643450099387,0,0,0.32570898158272,0.0403535173299273,0.123129450850941,0.0310194250846587,0,0,-0.180710133042648,0.0326526614058415,0.14180855440894,0.031635444201234,0,0,-0.291804853258399,0.0495066985150489,0.150060403606489,0.0311265318947166,0,0
"result.113",0.186414573327253,0.00677497320489142,0.0860712181315751,0.0860712181315751,5.55611565496023e-05,0.000209108283259027,0.0893498861489809,0.0217754606120213,0,0,0.000169390740697977,0.000559997529574081,0.0892463040658762,0.0217656524640311,-0.154467952886414,0.0760276416716347,0.130568048602496,0.0302772923652022,0,0,0.102726410376209,0.0151852506039721,0.123709153967542,0.0310214787775331,0,0,0.154579075199513,-0.0756094251051167,0.122151592974265,0.0313130110836812,0,0,0.270102736278298,-0.00163530419418929,0.119737014055752,0.030518507350908,1,0
"result.114",0.0724791648378628,0.0221649223888147,0.0891323628244107,0.0891323628244107,-0.00344925386857528,0.000212492230288196,0.0916012313319716,0.0220202750277809,0,0,-0.00393275694397626,0.000168179207061107,0.0913259004428968,0.0220193125899736,-0.176470070057202,-0.013403757534284,0.134236086615343,0.031172698674942,0,0,-0.0371970795706925,0.0525885180774754,0.127274224237283,0.0302817621177694,0,0,0.169571562320052,0.0138287419948604,0.124851320744156,0.0311100445080047,0,0,0.182155409246418,-0.008258673299846,0.124830168467999,0.031617737304893,0,0
"result.115",-0.0236042240032965,0.002683852930071,0.0938114903203513,0.0938114903203513,-0.00358942079273443,-0.00015312848144716,0.0931263695350088,0.022147965882982,0,0,-0.00706880190196846,-0.000184536215327834,0.0928121738837807,0.0221479725548171,-0.228170283136348,0.00581625954314765,0.137029271499043,0.0313685989826127,0,0,-0.380245994460681,0.0149226037827392,0.144523193167172,0.0312221967131292,0,0,0.22099144155088,-0.00612251650604196,0.126371878122914,0.0312753084787668,0,0,0.333037546454088,-0.0095548979225972,0.120815770667774,0.0311690140686853,1,0
"result.116",-0.0407265636449958,-0.0155625609231078,0.0925802389301165,0.0925802389301165,0.00102702204522568,-0.000366434171923134,0.0902737613280055,0.0219700653269667,0,0,0.00151476566454599,-0.000519923829163665,0.0902056983140604,0.0219673623636079,0.0610285850371261,0.0383710231069432,0.125517827969607,0.0309020629063476,0,0,0.0300712156917085,-0.0327636739084873,0.129279676084299,0.0315688564973239,0,0,-0.0589745409466748,-0.0391038914507894,0.129814927223388,0.0312386657968907,0,0,-0.1115243429817,0.00163855206227173,0.132576782921125,0.0306867434397484,0,0
"result.117",-0.00112020837732224,0.00953027956990824,0.0930343851205236,0.0930343851205236,0.000867515765633691,0.000547721283054445,0.0936298034109856,0.0220101711378137,0,0,-0.00181085051447147,0.000581242592379564,0.0936235613090099,0.0220085999916605,0.0610562291751258,-0.0362375167753545,0.133609968331695,0.0313619121088114,0,0,-0.0258297104999772,-0.0228273289289792,0.131768671059734,0.0312560262602575,0,0,-0.0593211976438585,0.0373329593414634,0.13121510732059,0.0308922529576865,0,0,0.0235892937453327,0.0418878880687956,0.131372307349238,0.0308710546674062,0,0
"result.118",0.13486834995728,-0.00887887415650821,0.0887534579099643,0.0887534579099643,0.00366033716520611,-0.000345704198003154,0.0934975414574902,0.0220098312951512,0,0,0.00338645120971744,0.000277026750539717,0.0934453372864543,0.0220059740453437,0.093236393054459,0.0430385723629114,0.129841393516908,0.030645554419651,0,0,0.189593072135963,0.00983141766008656,0.125624463109618,0.0311106557489159,0,0,-0.0859157187240468,-0.0437299807589177,0.134609588838538,0.0316076494266422,0,0,0.0801436277785973,-0.027589165973103,0.125408224657945,0.0312618396096352,0,0
"result.119",0.186511921579722,0.00117679764168754,0.0869305864389439,0.0869305864389439,-0.00160899094479195,7.08019161282424e-05,0.095624203118828,0.0219517899819872,0,0,-0.000191139212776548,7.30383285812587e-05,0.0955056805938462,0.0219515753449665,0.085460572370551,-0.00856497093813825,0.131526659197903,0.0311003607229012,0,0,0.3825280876629,0.0190822777288393,0.113148942500418,0.0309079997207176,0,0,-0.0886785542601349,0.00870657477039474,0.138939430685629,0.030988677498883,0,0,-0.00950424450345539,-0.0167286824454642,0.132727886153585,0.0313088726672681,0,0
"result.120",0.246744798218441,-0.00766459602196961,0.0911960250949547,0.0911960250949547,0.000359451647054282,0.000184741701763386,0.101046085259296,0.0221373406222672,0,0,-0.0020823778636871,0.000113413994742847,0.100670627869003,0.0221365826133588,-0.243382413366056,-0.0142083528571789,0.14991447017987,0.0313165109944816,0,0,0.138211593682525,-0.0200707366632147,0.129782300154933,0.0311891677369909,0,0,0.244101316660165,0.0145778362607057,0.135887018216939,0.0312973436912847,0,0,0.355278002754357,0.00474154461927552,0.128159010892671,0.0313315111221166,1,0
"result.121",0.153762199869821,-0.0311360251345299,0.0952730274374808,0.0952730274374808,-0.00116241222814381,-0.000463354247765535,0.100893563695757,0.0219364414309269,0,0,0.00128775433725274,-0.000452932893574447,0.100640333654783,0.0219359190471274,0.147327537669056,-0.018414043696412,0.136792900265677,0.0311399730839571,0,0,0.170695024542848,-0.0892663454464843,0.137852301063798,0.0318931502077086,0,0,-0.149652362125344,0.0174873352008809,0.14857719200371,0.0309056528796827,0,0,0.136829375196794,0.0269942951774245,0.13162051399706,0.030882679980394,0,0
"result.122",0.0821339671945528,0.00639869483776571,0.0889635656936389,0.0889635656936389,0.00169995765007788,-0.000406091517858907,0.0957717952730758,0.022081386441623,0,0,0.00594594227119094,-0.000426197143597231,0.0954743715017878,0.0220812279668814,0.0785826394055025,-0.00492547322198726,0.129391909111897,0.031185568632262,0,0,0.0752461016218658,0.0439593206596543,0.127749410527538,0.0306691186685814,0,0,-0.0751827241053468,0.00411329018626944,0.141491634424109,0.0312700237312272,0,0,0.0890218327672397,-0.0311619309841229,0.12387755179449,0.0316517737606804,0,0
"result.123",0.125052454669775,0.00877968433790783,0.0894920739994016,0.0894920739994016,0.000819938972507006,-0.000535924334961906,0.0952098620532757,0.0218745515302642,0,0,0.000345192323762753,-0.000573872361932613,0.0952012722513176,0.0218738447488015,0.0156136211846844,-0.00523655307771524,0.13637184620166,0.0308381354654554,0,0,0.171490936312167,-0.00964375913902462,0.125165081082655,0.0308712400093749,0,0,-0.0139737432396704,0.00416470440779143,0.132922310173168,0.031032439424402,0,0,0.0786139730273838,0.0272031278148403,0.127956728467046,0.0308787155215246,0,0
"result.124",0.039283809927894,0.0591799923835927,0.0899769746422856,0.0899769746422856,-0.00103672048096872,-3.77706059919852e-05,0.0919021899441481,0.0224272886803674,0,0,-0.000278770474887472,-0.000123703137297731,0.0918194298280644,0.0224252929253898,-0.0802495690127058,-0.0265126940887958,0.13281991881139,0.0318285443356966,0,0,-0.116976127810763,0.0504928290906687,0.134513490627528,0.0306946820670748,0,0,0.0781761280507684,0.0264371528768119,0.127118728050216,0.0316054073023678,0,0,0.195543747666551,0.0678671556765167,0.119979825053312,0.0311281407930913,0,1
"result.125",0.020412003180136,0.0187776623373649,0.0934979525149957,0.0934979525149957,0.00483468926296471,-0.00093950786321454,0.0933809090258416,0.0221908534810917,0,0,0.00793819942800734,-0.000937538905296956,0.0921505839103334,0.0221908160206796,0.445358101907431,-0.00183404685092036,0.119111355586702,0.0314225256354899,0,0,0.306128776003877,0.0356816445127086,0.128227086938186,0.0308348431441849,0,0,-0.435688723381502,-4.49688755087201e-05,0.145009740435445,0.0313426862716982,0,0,-0.265304769643605,0.00187368016202111,0.13622505806346,0.031246238650391,0,0
"result.126",0.0471401694686666,-0.00500096959144533,0.0889525849630177,0.0889525849630177,0.00153268179703804,0.00023561013407947,0.0894576049206489,0.0221398556378822,0,0,-0.00236282562031213,3.25679317879089e-05,0.0893945435140849,0.0221396315079621,-0.179266800462049,-0.0303867460907037,0.130054540482929,0.0313928252717859,0,0,0.146768220455274,-0.00103561519356577,0.115132260219834,0.0310845032086803,0,0,0.182332164056125,0.0308579663588626,0.122969775789463,0.0312281429523648,0,0,-0.0524878815179412,-0.0089663239893249,0.136463643905856,0.0315176749291255,0,0
"result.127",-0.0242605580238834,-0.01717316112951,0.0903890094925255,0.0903890094925255,-0.00105631787526038,0.000427575990806537,0.0895683357289003,0.0217342097030889,0,0,0.00371269617670719,0.000346290715189447,0.0892278822882004,0.0217323518686767,0.111559367119262,0.00574288602453578,0.120918286532574,0.0309403958446047,0,0,0.0515946321759725,-0.00139075492354948,0.127096100811184,0.0309790911875252,0,0,-0.113672002869783,-0.00488773404292271,0.132419223761421,0.0305332324145339,0,0,-0.100115748223739,-0.0329555673354705,0.128562625416416,0.0310008006718122,0,0
"result.128",0.0796514455521079,-0.0307483562399816,0.0872836866074088,0.0872836866074088,0.000521654109596134,-0.000232520777962706,0.0895632222725762,0.0216828849891597,0,0,-0.00397106506674271,-0.000214006306731276,0.0895256017830327,0.0216823980559823,-0.144901090934721,0.0301448922473335,0.12865796823355,0.0304783303654512,0,0,-0.0627179935830421,0.00464491023392028,0.126803470317963,0.0308009013155279,0,0,0.145944399153913,-0.0306099338032589,0.124665079021877,0.0308501296806402,0,0,0.222020884687258,-0.0661416227138835,0.120072076430278,0.0313029144611848,0,1
"result.129",0.104830407974703,-0.0331947804699369,0.0907596378643089,0.0907596378643089,0.00678740035677193,-0.000560484008443232,0.0939780959829124,0.0219957828687079,0,0,0.0123380024059807,-0.000613565552036945,0.0936065463910796,0.0219960231652556,0.163329530024357,0.0238771524671749,0.126030787056225,0.0309948821687688,0,0,0.282226803515123,0.000830701285942138,0.123238972881427,0.0312892924823088,0,0,-0.149754729310814,-0.0249981204840614,0.139779408753845,0.0312185867271123,0,0,-0.0725659875657171,-0.067220262225816,0.133468048686126,0.0316967700955959,0,1
"result.130",-0.120971969915515,0.0388588785335976,0.0932165337106615,0.0932165337106615,0.000619456490117382,-0.000668158459694167,0.0882609403227187,0.0223698812818068,0,0,0.00267248015191499,-0.000517535281681009,0.088167341831486,0.0223701202849317,-0.0849463225677159,-0.0367996240690112,0.128591095085783,0.0319222875203258,0,0,-0.218156434494876,0.03478075914729,0.135852713111517,0.030919302503715,0,0,0.0861852355479507,0.0354633071496229,0.121048542578599,0.0313492914744887,0,0,-0.0237875053361543,0.0429369979199053,0.127803459310536,0.0311794483542684,0,0
"result.131",-0.0155591272069914,-0.00382434830770506,0.0930660405165437,0.0930660405165437,-0.000569880007018192,-0.00090455688965204,0.0919464898536409,0.0220596416063024,0,0,0.000739017706635486,-0.000750455214752371,0.0918193808169503,0.0220531627619788,-0.0278249309592606,0.0529555492952504,0.133919642471548,0.0308270454812742,0,0,-0.130228298787423,-0.0103043879480501,0.137934637898214,0.0316532244689431,0,0,0.0266851709452242,-0.0547646630745545,0.12614430345569,0.0315670432001711,0,0,0.0991100443734404,0.00265569133263996,0.125295875491506,0.0307743771611682,0,0
"result.132",-0.0221496974876275,0.025882272851281,0.0950384131585552,0.0950384131585552,0.00484581111426068,0.000320382394114685,0.0956051533440807,0.0220741761026888,0,0,0.00397707688436325,0.000352969243241116,0.0953200868239801,0.0220733492309486,-0.207145235437008,-0.0143522332950099,0.141135663154101,0.0313401991587061,0,0,-0.101743541205619,-0.0128212885755486,0.132856533400319,0.0311706309391735,0,0,0.216836857665529,0.0149929980832393,0.129276545829816,0.0310949992865629,0,0,0.0574441462303646,0.0645858342781105,0.135952692270173,0.0306936629744539,0,1
"result.133",0.142770563008919,-0.0297294439317878,0.0903307002990785,0.0903307002990785,0.000967471537018365,1.7220920593277e-05,0.0962052555096458,0.0220198812113225,0,0,0.000872331456100336,0.000338807696388925,0.0961142386729893,0.0220172819665851,-0.105612371194771,0.0387069354227194,0.139178574574587,0.0307805428223362,0,0,0.198526902238466,-0.0290208928836773,0.122818322049706,0.0315629404853018,0,0,0.107547314268808,-0.0386724935815328,0.132930979652033,0.0315010864794574,0,0,0.0870142237793722,-0.0304379949798983,0.132675480873526,0.0312521617758091,0,0
"result.134",0.127247040573364,-0.066782413661931,0.086338534155447,0.086338534155447,0.000923175135740556,0.000559534605602904,0.0907454375806481,0.0216072691922952,0,0,0.00629476053779035,0.000672143574844344,0.0899765038833244,0.0216063517334039,0.306859464594427,0.0134417335019536,0.118673360692947,0.0303484709627212,0,0,0.382659277858799,-0.0606419139480158,0.116318207657214,0.0314200491117407,0,0,-0.305013114322946,-0.0123226642907477,0.13799349640712,0.0307661153124591,0,0,-0.128165196712072,-0.0729229133758462,0.127884044258878,0.0313154100755528,0,1
