"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1","cali_intc_byAvg_3fold_W0","cali_intc_byAvg_3fold_W1","cali_intc_estsd_byAvg_3fold_W0","cali_intc_estsd_byAvg_3fold_W1","cali_intc_rej_byAvg_3fold_W0","cali_intc_rej_byAvg_3fold_W1","cali_intc_extAvg_3fold_W0","cali_intc_extAvg_3fold_W1","cali_intc_estsd_extAvg_3fold_W0","cali_intc_estsd_extAvg_3fold_W1","cali_intc_rej_extAvg_3fold_W0","cali_intc_rej_extAvg_3fold_W1","cali_intc_byAvg_4fold_W0","cali_intc_byAvg_4fold_W1","cali_intc_estsd_byAvg_4fold_W0","cali_intc_estsd_byAvg_4fold_W1","cali_intc_rej_byAvg_4fold_W0","cali_intc_rej_byAvg_4fold_W1","cali_intc_extAvg_4fold_W0","cali_intc_extAvg_4fold_W1","cali_intc_estsd_extAvg_4fold_W0","cali_intc_estsd_extAvg_4fold_W1","cali_intc_rej_extAvg_4fold_W0","cali_intc_rej_extAvg_4fold_W1","cali_intc_byAvg_5fold_W0","cali_intc_byAvg_5fold_W1","cali_intc_estsd_byAvg_5fold_W0","cali_intc_estsd_byAvg_5fold_W1","cali_intc_rej_byAvg_5fold_W0","cali_intc_rej_byAvg_5fold_W1","cali_intc_extAvg_5fold_W0","cali_intc_extAvg_5fold_W1","cali_intc_estsd_extAvg_5fold_W0","cali_intc_estsd_extAvg_5fold_W1","cali_intc_rej_extAvg_5fold_W0","cali_intc_rej_extAvg_5fold_W1"
"result.152",0.058865340215393,-0.0540050208031708,0.0894068378086064,0.0894068378086064,-0.0247994343723715,-9.00142466435949e-05,0.0941166442361848,0.0215732666332447,0,0,0.00103255283555505,0.000257819195696092,0.0922769035480886,0.0215685381532071,-0.489373905427547,0.0572593125695635,0.255261170956394,0.0473566588007075,0,0,0.0116283449859932,-0.0679875519404988,0.196902888656947,0.0498024106962695,0,0,0.257817097950571,-0.0422826052303394,0.187276649668373,0.0490225827612992,0,0,0.281896477473283,-0.0721777106425491,0.178799975938902,0.0495492551341977,0,0,0.0423312305489003,-0.0420638497487602,0.204391976414395,0.0487425373688149,0,0,0.0224172039411528,-0.0673390954749532,0.200157134102631,0.0495592037371651,0,0,0.210086837665067,0.0107852959473102,0.189932972920787,0.047839807927999,0,0,0.0627928392569644,-0.0618077428557642,0.211826629427942,0.049473097497788,0,0,-0.144858432598848,0.0158517752290079,0.215393301671417,0.0482348665844955,0,0,-0.0844081645804286,-0.000713003102088627,0.21191220684029,0.0483198125434023,0,0
"result.153",0.083841494961143,0.0375537440631628,0.0902372414432717,0.0902372414432717,-0.0187631012380015,-0.00023566372079098,0.0953454802322238,0.02178346312827,0,0,0.000278209993816838,0.000174369989375764,0.0938401787596369,0.0217746515792989,0.0180144363258995,-0.0803841299457455,0.203412316218112,0.0496864920992776,0,0,0.201177788432363,0.0733471616853773,0.187458947980475,0.0472049459824249,0,0,0.0492351813682194,0.0526526132335015,0.214896772702711,0.047589256235768,0,0,0.223120812121176,0.0353552816420716,0.196937365951537,0.0482987791894284,0,0,0.193354563162336,-0.0131798866328362,0.194263324459612,0.0489640658974601,0,0,-0.139056207416293,0.0233293523977646,0.225768935553249,0.0485274192623054,0,0,-0.478644902265883,-0.00976286512440441,0.25551985401036,0.0489691506997978,0,0,0.0354097999074723,0.0715825665696085,0.199817521299766,0.0473716272281177,0,0,0.124225215219421,0.0494959498655297,0.19790260834228,0.0483375567685562,0,0,0.0985552817609963,-0.0158456419790078,0.198900259061057,0.0494312103071076,0,0
"result.154",0.0634652622881022,-0.00809992007536874,0.0899429163371896,0.0899429163371896,-0.0249225123703418,-0.00108334498191216,0.0954131493776958,0.0218245716973216,0,0,-0.00109347120196644,-0.000486730216342796,0.093641781921644,0.021811498523315,-0.0587754741723012,-0.0920129376433898,0.215313125662092,0.0501427849129931,0,0,-0.095974367695597,-0.0475705238246504,0.216069639325264,0.0494228703979053,0,0,-0.0573486660113693,0.129015324528756,0.211528001929327,0.0475505505846779,0,0,0.182619298698811,-0.035156232242765,0.193259641626588,0.049803616986821,0,0,0.381473367843791,0.00774731844943824,0.186157490910126,0.0480879728875707,0,0,-0.156277729206146,0.0342161859790288,0.220234072890066,0.0480607000699404,0,0,0.198427533750928,0.0160692463527956,0.19633499403322,0.0485451118351528,0,0,0.441617029507339,-0.0681219366982341,0.172496756277311,0.0498570489237927,1,0,-0.588389323262758,-0.0662356765971605,0.257417827244584,0.0496797092547508,0,0,-0.0546579198638962,0.076132906409777,0.203532265003432,0.0477840071075839,0,0
"result.155",-0.0248367593733375,0.00775829321646987,0.091187200385654,0.091187200385654,-0.0031524444807436,-0.000444842548468046,0.0892047155991252,0.0216868967293606,0,0,-0.000470746760457261,3.07499231638837e-05,0.0889866281702048,0.0216779158527106,0.102146158092682,0.0333612422949911,0.197575852897259,0.0479789818201545,0,0,0.169978063139098,-0.0281336421122373,0.192746346331536,0.0491064940010474,0,0,0.0505845508938783,-0.0991823416014106,0.195019779751505,0.0497850786864221,0,0,-0.135514391108951,0.0120652764388218,0.215461410017965,0.0477134629202435,0,0,-0.152145022337603,0.0251549452556184,0.208408142813857,0.0480699476622361,0,0,-0.0960540346141754,0.076421617402265,0.203537975186468,0.0467515384159417,0,0,0.102841291643337,0.00715848054022067,0.188438526451046,0.048889421060925,0,0,0.0936783602683861,0.04578973375464,0.196043646894702,0.0479651717188887,0,0,-0.119189200696012,0.0312834607682403,0.207896738052232,0.0477434473096031,0,0,-0.156271794551045,-0.0673515194011402,0.211714515270416,0.0495480662208128,0,0
"result.156",0.0122080576393262,0.0199666262821378,0.0886059501884371,0.0886059501884371,-0.0173096124717689,-0.000343056707776953,0.0904168263084877,0.0219933284608818,0,0,0.00340365490029368,-0.000377997257272198,0.0891221279166295,0.0219916959947129,0.102288645645983,0.0576554045153823,0.186820985010015,0.0486216680567002,0,0,-0.0377713234500759,0.0716908322057552,0.210421039516957,0.0479642556375817,0,0,-0.0835223197639124,-0.0438040991927294,0.207262592626687,0.0493377158307736,0,0,-0.0693778575354554,0.0279005501808143,0.202864112739984,0.0481915694070679,0,0,-0.278892386555169,-0.0220059513974867,0.224393437237708,0.0493790330522847,0,0,0.293606674263038,0.0482107210137502,0.170516145180651,0.0483929820109224,0,0,-0.158815248584078,0.0198241571843171,0.217894495313815,0.0488968524916252,0,0,-0.217406750737061,-0.0117868389679015,0.2158572972312,0.0494522004340555,0,0,0.332393246898332,-0.013384794648368,0.174519339489624,0.0496576180186791,0,0,0.0919895456561844,-0.0361821330217292,0.190986044492736,0.0498205675272776,0,0
"result.157",-0.0475199191682668,0.00169192719946555,0.0919154297753371,0.0919154297753371,0.00174725361273495,-0.00133065032352097,0.0902563959886291,0.0218070451595482,0,0,-0.000266838984976887,-0.00029281484260886,0.0901060064077702,0.0217931832113262,-0.130082196765306,-0.0365782409241063,0.202972274028464,0.0493055549848825,0,0,-0.476494992253314,0.133046383181365,0.248934561694359,0.045995094428155,0,0,-0.104946209665154,0.0920790080147295,0.200312740401004,0.0477665518400638,0,0,0.0929461396057862,-0.0529348599559482,0.190027635722721,0.0497261902210887,0,0,0.256368955595826,-0.0474867564913044,0.190509653405205,0.0494285732110312,0,0,0.118575101676481,-0.0362982387137581,0.191723776265989,0.049101506835664,0,0,-0.00505577849911359,0.0770036522059757,0.204291013736545,0.047286257131066,0,0,0.00378876440849529,-0.010743884961657,0.199744113266263,0.0493185983731633,0,0,-0.00754850260257756,-0.0916709144228994,0.211011502602351,0.0500232396587436,0,0,0.0235853907212175,-0.0246097635526737,0.197215658844477,0.0489211705389901,0,0
"result.158",-0.0610681910342509,-0.0335305833492316,0.0949017572159054,0.0949017572159054,-0.0196742468490705,-0.00116517198850511,0.0928002426191937,0.0217168122864307,0,0,0.00165649034541831,-0.000202068379503469,0.0913009448364078,0.0216991191635106,-0.288693366202597,0.0636242646908252,0.230533031752611,0.0477221006250552,0,0,0.0506062315450592,0.0438963930952966,0.200120269459568,0.0481017002420373,0,0,0.151576265443371,-0.126365355138269,0.193061452612735,0.0504999520020638,0,0,0.0189239352171183,-0.0843753983621719,0.206080664385224,0.0498563089804283,0,0,0.13411779071458,0.015612685664717,0.193881500877516,0.0482047737660133,0,0,0.116756388818335,-0.0837558226802348,0.193759153425544,0.0504271713661132,0,0,-0.389487167419661,0.00985474068496238,0.235296659262343,0.0484591087459477,0,0,-0.313811130281436,0.0511898762906503,0.236228697932141,0.0474999142981411,0,0,0.294115243218955,0.031447804155239,0.184765609619746,0.0479154074962288,0,0,-0.177816380470331,-0.0946079650896984,0.224845116392251,0.0506029203417909,0,0
"result.159",-0.0919972362151565,-0.0321299011815019,0.0950429827733727,0.0950429827733727,-0.00223496893463429,-0.000702158517830699,0.0903305842430267,0.021666986090089,0,0,-0.00282833065490394,-0.000113972946681369,0.0901323582294578,0.0216561255187759,0.128910544338048,0.0373324960892461,0.193415311635873,0.0479145926872015,0,0,0.0255842480378521,-0.0469482606736712,0.207067529596576,0.0496201076645978,0,0,-0.185810046081821,0.0360609864818946,0.208811610871245,0.0477859942600795,0,0,-0.395036323141815,0.0121580404448887,0.242167617982616,0.0488192671509549,0,0,-0.0669183567840296,-0.054477227141035,0.2151306340483,0.0492369390998448,0,0,0.125214472041631,-0.0911330007740171,0.194176392384858,0.0500315508463098,0,0,-0.122509011893522,0.0604098029514171,0.199942362086105,0.0477269540058538,0,0,-0.302010486755011,0.0248987705842681,0.219886514473431,0.0490646197947455,0,0,0.235152025748153,-0.0828368509706763,0.192626715431873,0.0495797887719273,0,0,0.0862619087415594,-0.0596250554889778,0.199314796890533,0.0492027948433093,0,0
"result.160",-0.178251394568457,0.00574991894246007,0.101355265133888,0.101355265133888,-0.00479048604696687,-0.000377203270163182,0.09219111578124,0.0217942775671477,0,0,-0.000914124349970183,-6.60561654794533e-05,0.0917915948649264,0.0217883789622242,-0.154199218083945,-0.0222864972744429,0.211247378748828,0.0495664736894009,0,0,-0.0816001021916646,-0.0325862025987469,0.212910328591524,0.0491388951543935,0,0,0.0658614331278904,0.0482881412881712,0.200254380500701,0.047745681013755,0,0,-0.287966219689015,0.00988864413495305,0.248625164126265,0.0485534778499518,0,0,0.0722092839331316,-0.0118480455685081,0.196540074728588,0.0486658639263165,0,0,-0.377820282135153,0.0131710565948828,0.243004517312531,0.048431758535453,0,0,-0.167852419212145,-0.0186554303892451,0.224010815964761,0.0489013571746035,0,0,0.182734084959487,0.0847636837008754,0.190894627960196,0.0468772449844725,0,0,0.160028490000234,0.00261581559320898,0.198675359099155,0.0487880549991292,0,0,-0.32660445378594,-0.046487587119664,0.23775167559392,0.0499908989098046,0,0
"result.161",0.0378781702536458,0.0679608666243615,0.0911435615475433,0.0911435615475433,-0.0176961315473517,-0.000410098486946621,0.0935634001175794,0.0221738275679803,0,0,-0.000671701627236074,-6.72386020383991e-05,0.0923207996315735,0.0221680173372631,0.123510203574937,-0.0393825148488989,0.191948621988207,0.0504752994578854,0,0,-0.144791047152669,0.0267149046122098,0.232111901241916,0.0485729922903342,0,0,-0.0988034728182926,0.00625316910088873,0.215761057631352,0.0498122940056768,0,0,0.121241719060675,0.062256621642772,0.196597914650367,0.0480402782814266,0,0,-0.425056932331598,0.0293443710970612,0.242614994697364,0.0486201294240778,0,0,0.20379505378915,0.0717567662697331,0.183724024626758,0.0485650379378125,0,0,0.297028709585268,0.0202081537884612,0.188870997798135,0.0492264092126483,0,0,0.0103090339131405,0.0734560733154856,0.20413852224705,0.0485348158677811,0,0,0.0148408342529274,-0.0184736715722454,0.206874942229539,0.049776796716526,0,0,-0.00116390834206815,0.105619967281607,0.202443633892621,0.0477250804398561,0,1
"result.162",-0.155656519704325,-0.0379153962711966,0.0945769993415691,0.0945769993415691,-0.0163758896723622,-0.00220730303958402,0.0897162269885585,0.0216330784481812,0,0,0.000562953850898083,0.000219710223416688,0.0885354518658286,0.0215951533384203,0.0618675110698144,-0.164602896757268,0.189896373722916,0.0510857070908778,0,0,-0.121036565142833,-0.0092014661804729,0.211313597622601,0.0476142668980601,0,0,0.235648526061882,0.114544776565335,0.187835315306939,0.0465011031479627,0,0,0.0498574561944855,-0.0170468767772663,0.197643353031792,0.0498375117197334,0,0,-0.349775407667326,0.0117960199445945,0.224723611384569,0.0478600067255569,0,0,-0.44477347152133,-0.0554926175027123,0.236545005549687,0.0497275949785936,0,0,0.273310221519909,0.0328695349329887,0.17966501613205,0.0476686841777397,0,0,0.0800402325907411,-0.0901610036992757,0.190125655071724,0.0502793356691781,0,0,-0.302930299346091,-0.00564394988356956,0.220937594609618,0.0487496687214573,0,0,-0.342370250642691,-0.0176750171962559,0.221775386902703,0.0488274387015356,0,0
"result.163",0.0870623524290521,-0.0518085252329843,0.0931525075015678,0.0931525075015678,-0.0127754835720997,-0.00126678213196524,0.0981253882052313,0.0218796384097239,0,0,0.00186982133480968,1.39975448890712e-07,0.0970622745139749,0.0218610755759288,-0.0756522367758626,0.0331914463985314,0.226149065697505,0.0481630701353814,0,0,0.34361648466999,-0.0620803996065072,0.182613476768826,0.0507914985969931,0,0,-0.0638844818215846,-0.0497717412147075,0.219799931620631,0.0497663081295732,0,0,-0.14733678763561,-0.142014353287733,0.235680855633485,0.0515464791574781,0,1,-0.270772925871639,-0.0205355326108357,0.248768629417919,0.0489064980125809,0,0,0.19501429717461,-0.00400720802466281,0.19081706843144,0.0495149176631948,0,0,0.0796469316410017,0.116023827098401,0.20692022085782,0.0473230161439832,0,0,0.340681801623122,0.0496733118065263,0.183428408392564,0.048212964777787,0,0,0.266785294967586,-0.0852419103312149,0.19543734413339,0.0504629016147711,0,0,-0.296664033686851,-0.100613977052545,0.248936886014008,0.0507697958374596,0,1
"result.164",0.134445941699774,0.00196998030238446,0.0939009645746137,0.0939009645746137,-0.0208256003507317,-0.00119732554925409,0.101829884072562,0.0218743238590875,0,0,-0.00164150086074666,-0.000223675550778512,0.100196930758783,0.0218570503669759,0.170942516765677,-0.0598530408345443,0.215178788372306,0.0497837500770336,0,0,0.2889627788533,-0.0244609457036129,0.199655028213145,0.0493340260785481,0,0,0.0763184308405658,0.138694377019718,0.225137311185294,0.046969441607361,0,0,0.392442518257776,0.0263081375312812,0.182438889549956,0.048911520649485,1,0,0.252457655089978,-0.0440104797477433,0.205394791794169,0.0494687814315245,0,0,0.293048374353115,-0.0419888735581999,0.201194560962361,0.0494358964850939,0,0,-0.0177938991843577,0.00866251682689731,0.216054184741471,0.0490199569870529,0,0,-0.0382007491006914,0.0465616959850007,0.235686411723011,0.0480817407552299,0,0,-0.586052705265521,-0.0494800010105982,0.276727638542623,0.0493204454508535,0,0,-0.264023213864631,0.00342988725745326,0.230869809259707,0.0487664302020989,0,0
"result.165",-0.042934768603264,-0.0171394253992147,0.0907017771028971,0.0907017771028971,-0.00834459412744376,-0.000202227671250491,0.0888366707400406,0.0216869017051136,0,0,0.000184028919203258,-6.10104893496521e-06,0.0881636499580431,0.0216835965888697,0.217167042939602,0.0188314234996639,0.187836178781177,0.048407868902779,0,0,0.0317143124864751,0.0114282315827593,0.197136660353929,0.0486122984723902,0,0,0.0380706449864929,0.0440040125601309,0.197624455980234,0.0477182842634186,0,0,-0.10610836695316,0.0339629573989948,0.214992250622789,0.0479613827229241,0,0,0.0997019901020098,-0.0223594270782061,0.185317113873972,0.048809534698769,0,0,0.247653885200935,0.052987787236717,0.171460326618684,0.0473369121967724,0,0,-0.010105287945699,-0.0611848346059463,0.197361600281728,0.0491757960287222,0,0,-0.0863206400174065,-0.140995690525623,0.208240391215127,0.0508357513982285,0,1,-0.386557360719624,0.0196976872681052,0.225084824430375,0.0483554482762618,0,0,-0.301613033733163,-0.0430804126889217,0.222247067600031,0.0492585675548882,0,0
"result.166",-0.0853344288418857,-0.0245778122408008,0.0942340785194365,0.0942340785194365,-0.0110633671571902,-0.000577589952877197,0.090113796417198,0.0217045588047651,0,0,0.000239930938195702,-7.25012759044163e-05,0.0892432186777388,0.0216969359009568,-0.300825559189391,-0.0663411266156204,0.229338263080144,0.0493959607118585,0,0,-0.326060725764294,-0.060343815798084,0.235951132295597,0.0492852810999769,0,0,0.280795563885311,0.0589196764935075,0.185254147304258,0.047726156454055,0,0,0.11953402826052,0.00459235742418683,0.196348742004031,0.0483748045544032,0,0,-0.160063340178301,-0.0570616363685819,0.207852631928922,0.0493975690792638,0,0,-0.00765386475264736,-0.0391741684956922,0.199358174332511,0.0490114705344661,0,0,0.0173590467552692,0.0287248517344282,0.194695519014364,0.0480145636054139,0,0,-0.238827423001111,0.000349045424935002,0.224778884315956,0.0483758694865057,0,0,0.107417452941161,0.0328702849918805,0.19036231116947,0.0481300946948907,0,0,0.0263358410481037,-0.0283124797593495,0.197132093884469,0.0489396781451288,0,0
"result.167",-0.0808857926046208,-0.031455253068186,0.0936832245228097,0.0936832245228097,-0.0120193386768725,-0.00019143209029744,0.0898534040358924,0.0218911991506613,0,0,0.00219701621329064,-0.000191845794284246,0.0890121431868894,0.0218907997552722,-0.0761002902712152,-0.0155762965269632,0.210836198896463,0.0492410609070647,0,0,0.00999493334344699,0.00916733909133786,0.206810861282386,0.0488099567669164,0,0,0.339863817307097,-0.000973220919420215,0.172625509497798,0.049009015650304,0,0,-0.00745909745253537,-0.0636934684565167,0.212713339794811,0.0498491218363324,0,0,-0.20047267837513,0.0114108971674058,0.213299102530551,0.0489083349027277,0,0,-0.0138873197324265,-0.0433855554143894,0.201191425123111,0.0498171599090373,0,0,-0.0883288019153578,0.0108817405899914,0.203909951069735,0.048835781503899,0,0,0.0346980546974035,-0.00734688853326522,0.191090274460968,0.0488779482961053,0,0,-0.0350587401297563,-0.00670028076250097,0.203920835175501,0.0487568540853263,0,0,-0.427775533878993,-0.0520176920280963,0.235604391260613,0.0499136426723419,0,0
"result.168",0.177534895335558,0.00298663790392332,0.088168771115898,0.088168771115898,-0.00266975355117685,-0.00047401052899316,0.0945728299524029,0.0220448378821605,0,0,0.000106814199617499,-0.00018460580908127,0.0943632471607039,0.0220403673364737,-0.120888727364695,-0.00900540812445873,0.22127983920084,0.0498024663797405,0,0,-0.185773615068656,-0.0423492615090163,0.223134485622779,0.0498698718269247,0,0,0.176227370135302,0.0415018022939268,0.198247325178789,0.0488295831829421,0,0,0.375070170368198,0.0697331445503062,0.184606543561795,0.047826581387693,1,0,-0.04785821887327,0.00370299656508947,0.216264607157392,0.0488286415088398,0,0,0.220878516455123,-0.0013454931367117,0.194112517369642,0.0496105426817223,0,0,0.0281105087703794,0.0270579700281685,0.211222705340989,0.0487795717262302,0,0,0.201459427220008,0.0186459519043935,0.195086816354307,0.0492120288989711,0,0,-0.0489397004236006,-0.0656274134076918,0.210341906112497,0.0502285174896144,0,0,0.276039977703117,-0.0297511522893551,0.188816465630317,0.0493021694915637,0,0
"result.169",0.00236252593630829,-0.0484760257267656,0.0929690180863273,0.0929690180863273,-0.0232011415841362,-0.000304183618339523,0.0936258230431295,0.0214909914217915,0,0,-0.000822840958458291,0.000211785658882237,0.0921109785707187,0.0214849395824182,0.133349316105655,-0.0133303526005698,0.190950850447184,0.0480871785315327,0,0,-0.190070354910648,-0.110353379108529,0.231539702531912,0.0497718901937569,0,0,-0.181301694667678,-0.0347077748818438,0.212193997820335,0.0489756703721565,0,0,0.387224457383862,-0.0499056080057398,0.171918499240868,0.0486116224561128,1,0,0.481709410143804,0.0385869052783828,0.179048371086315,0.0473600274827558,0,0,-0.0660788714865312,0.00855572007049276,0.219739408022612,0.047785221991649,0,0,-0.291976774854859,-0.0265981830807801,0.236762174794413,0.0486712406755787,0,0,0.248862643876333,0.0299880847416565,0.182287320787439,0.0471130485271337,0,0,-0.257785964647602,0.0345284871931133,0.227813129720772,0.0471824715529291,0,0,-0.368125245181474,-0.120664946331708,0.233940290629345,0.0507227039269876,0,1
"result.170",0.0695811327168463,0.0764112688747866,0.0938447203941915,0.0938447203941915,-0.0192061198513545,-0.000780453723041063,0.0966149216825784,0.0221284014675004,0,0,-0.00491709874910766,-0.000306945221711857,0.0950374264527199,0.0221190780958255,-0.380980965437609,0.00433848908723468,0.236164560232879,0.0495304713303203,0,0,0.00486787569052552,0.103975050578075,0.20929516049018,0.0477623983731761,0,0,0.392630913363894,0.0221791428367898,0.191198189800022,0.0490329783869263,0,0,0.321991610188065,0.077078257414575,0.18805175333337,0.0486848542567682,0,0,0.258439155087466,-0.0415267309469322,0.207023777440021,0.0498766776288566,0,0,0.169000642498476,-0.0273395964246576,0.202843514270828,0.0500923546412876,0,0,0.136013898282463,-0.038260879357277,0.197140244848808,0.0505169053680434,0,0,0.199491397376057,0.0843398330295972,0.199682744416467,0.0476483978963817,0,0,-0.502133600552988,0.0493677097649794,0.248660890293588,0.0484460168595386,0,0,-0.347445862168892,0.144002799776343,0.249342698143521,0.0469145434507149,0,1
"result.171",0.00796430196802314,-0.00626667130010163,0.0906925697713924,0.0906925697713924,-0.0198170951670973,-0.00110519304633049,0.0918235570578707,0.0215782552730924,0,0,0.000297551452222532,-0.000159611876296176,0.0902906270826334,0.0215630455106148,0.242965847612513,-0.0558759512038232,0.194381262843263,0.0488502869944957,0,0,0.0955336605576459,0.0260853560798149,0.203454077943479,0.0478840659422153,0,0,-0.550168301369172,0.077951559241543,0.249519599355002,0.0469530569561253,0,0,-0.15378973060365,-0.0296424844279367,0.208827121346919,0.0488483360392221,0,0,0.049843820074536,-0.0745455755954854,0.199019295866215,0.0496761058425641,0,0,0.0399776242169352,-0.0376568187531165,0.207195209859639,0.0485857532801421,0,0,0.134045760515446,0.018189233778949,0.183430867780688,0.0481960191690247,0,0,0.0951700176863905,0.00690083235810258,0.19100357900112,0.0478971271826736,0,0,0.0242273973311904,0.0287547685471641,0.200267551740979,0.04757675917018,0,0,-0.037070062017206,0.00297975824262755,0.203493767163723,0.0482928003027965,0,0
"result.172",-0.109124166549235,-0.0112935713154884,0.0970107398280009,0.0970107398280009,-0.0185446693514592,-0.00137381908512878,0.0917601076178132,0.0219972299533327,0,0,-0.000980363332479359,-0.000298350569823649,0.0903080612948726,0.0219810052263987,0.128259453290005,0.0232809508206475,0.191191770184869,0.0489809729566858,0,0,0.193568880898864,-0.0576540766920727,0.181801053273736,0.0497470972706796,0,0,-0.555142216900876,0.0567864032111985,0.248566941458855,0.0481126995592861,0,0,-0.224445386894236,0.0517694053088596,0.230973262105685,0.0485393436490145,0,0,0.225514381028879,0.0571237915552724,0.194058333967545,0.0482875099201927,0,0,0.0849732342986437,-0.0454399582125228,0.204049012207349,0.0501022252996444,0,0,-0.0579195988459096,-0.0228155149284193,0.200251475376946,0.049538989780597,0,0,-0.341801999878856,-0.00902678976298534,0.242916985023805,0.0492610824912727,0,0,0.166564634670606,-0.121244726084343,0.191840670292419,0.0510163352449703,0,0,-0.257915561170591,0.00388356278127936,0.224872731404206,0.0489323050027946,0,0
"result.173",0.0989743353591544,0.0228109154430726,0.0943778966686687,0.0943778966686687,-0.015475700739369,-0.000518043757572362,0.101658196159672,0.02232698154181,0,0,-0.000783549731580541,-0.000108882124155571,0.100468370584994,0.0223191175858435,-0.0108596868217217,0.0631870539580608,0.225380409563422,0.048972789459891,0,0,0.452652880193267,-0.038920162928592,0.178558142850131,0.0506775125371503,0,0,-0.272982518742097,-0.0302648943874694,0.249297287013773,0.050403759835242,0,0,0.129281259394625,0.0522271499689202,0.203361296683608,0.0489409120879368,0,0,-0.164124305801327,0.0504843252845031,0.236734622595598,0.0493684641201097,0,0,-0.403060487332789,0.105288645045809,0.263916655679707,0.0479546169119626,0,1,0.469451580024574,-0.0887553069154551,0.194539329285248,0.0510076612501307,0,0,0.159015457834863,-0.0352630728607117,0.215356286692374,0.0503661448982459,0,0,-0.0988635723562738,0.00275860327249888,0.230621536957128,0.0498705676339781,0,0,0.156982566705806,0.0307220179899379,0.193984580717151,0.0498168078894284,0,0
"result.174",0.156111313866476,-0.0077630636263655,0.0854445878763263,0.0854445878763263,-0.0106472082047664,-0.000478542025419997,0.0914602095177707,0.0217076467502775,0,0,-0.000805229063037344,2.14064863271284e-05,0.0905859767423872,0.0216973409480091,0.11591386627146,0.0769035321038267,0.195654549130866,0.0474053775327235,0,0,0.428950968856712,0.0134711926037379,0.180274964059712,0.0486739264992735,0,0,-0.435169002777298,0.0398529648025234,0.230620601603709,0.0480389856780859,0,0,-0.0776999571367247,0.0279745646417038,0.203183213706772,0.0478705648972092,0,0,-0.0664636732383512,-0.0019516561240077,0.211082713103457,0.048528967701053,0,0,-0.0305563659463558,0.0354727992790971,0.200755339955444,0.0478702445600932,0,0,0.280905463929114,-0.0432875133737694,0.185402256865949,0.0495474262059308,0,0,0.296460945222726,-0.0471679644858314,0.180460701979827,0.0491488976339829,0,0,0.0515773047912421,-0.073910037535673,0.199796107886562,0.0491781117080713,0,0,0.163400978336023,-0.068565910170535,0.190625314302845,0.0494101763507732,0,0
"result.175",-0.192257732837438,-0.0122000454250165,0.0978714306158004,0.0978714306158004,-0.032763142844933,-0.000703719517112776,0.091700981380448,0.021955655218834,0,0,0.00376180651930262,-0.000375034725679708,0.0892261015833378,0.0219504224291229,-0.101259487722079,-0.0237160005331624,0.204514528628393,0.0495086441217746,0,0,-0.37292615464699,-0.0276433336461883,0.241829065802074,0.0495092691684816,0,0,0.164399129364955,-0.0031482480154535,0.181671641926448,0.0487444165428895,0,0,-0.155434866487543,0.0209238695316823,0.220993791146439,0.0491730962153189,0,0,-0.225325779423551,-0.0428567774923067,0.224460318621491,0.0500147591210589,0,0,-0.295119924491168,-0.0939401342708865,0.220170152929607,0.0509069952669503,0,0,0.36788983280951,0.0503244305268112,0.172120357366505,0.0483570507092294,0,0,-0.103136246948779,0.0418355856233261,0.216829648456907,0.0484403696207533,0,0,-0.369519409253499,0.0158779979285476,0.242481293307783,0.0488468173043516,0,0,-0.0346714716127097,-0.00217621436301616,0.194413201225392,0.0490745507864992,0,0
