"","cali_intc_extAvg_W0","cali_intc_extAvg_W1","cali_intc_estsd_extAvg_W0","cali_intc_estsd_extAvg_W1","cali_intc_byAvg_W0","cali_intc_byAvg_W1","cali_intc_estsd_byAvg_W0","cali_intc_estsd_byAvg_W1","cali_intc_rej_byAvg_W0","cali_intc_rej_byAvg_W1","cali_intc_byAgt_W0","cali_intc_byAgt_W1","cali_intc_estsd_byAgt_W0","cali_intc_estsd_byAgt_W1","cali_intc_byAvg_1fold_W0","cali_intc_byAvg_1fold_W1","cali_intc_estsd_byAvg_1fold_W0","cali_intc_estsd_byAvg_1fold_W1","cali_intc_rej_byAvg_1fold_W0","cali_intc_rej_byAvg_1fold_W1","cali_intc_extAvg_1fold_W0","cali_intc_extAvg_1fold_W1","cali_intc_estsd_extAvg_1fold_W0","cali_intc_estsd_extAvg_1fold_W1","cali_intc_rej_extAvg_1fold_W0","cali_intc_rej_extAvg_1fold_W1","cali_intc_byAvg_2fold_W0","cali_intc_byAvg_2fold_W1","cali_intc_estsd_byAvg_2fold_W0","cali_intc_estsd_byAvg_2fold_W1","cali_intc_rej_byAvg_2fold_W0","cali_intc_rej_byAvg_2fold_W1","cali_intc_extAvg_2fold_W0","cali_intc_extAvg_2fold_W1","cali_intc_estsd_extAvg_2fold_W0","cali_intc_estsd_extAvg_2fold_W1","cali_intc_rej_extAvg_2fold_W0","cali_intc_rej_extAvg_2fold_W1","cali_intc_byAvg_3fold_W0","cali_intc_byAvg_3fold_W1","cali_intc_estsd_byAvg_3fold_W0","cali_intc_estsd_byAvg_3fold_W1","cali_intc_rej_byAvg_3fold_W0","cali_intc_rej_byAvg_3fold_W1","cali_intc_extAvg_3fold_W0","cali_intc_extAvg_3fold_W1","cali_intc_estsd_extAvg_3fold_W0","cali_intc_estsd_extAvg_3fold_W1","cali_intc_rej_extAvg_3fold_W0","cali_intc_rej_extAvg_3fold_W1","cali_intc_byAvg_4fold_W0","cali_intc_byAvg_4fold_W1","cali_intc_estsd_byAvg_4fold_W0","cali_intc_estsd_byAvg_4fold_W1","cali_intc_rej_byAvg_4fold_W0","cali_intc_rej_byAvg_4fold_W1","cali_intc_extAvg_4fold_W0","cali_intc_extAvg_4fold_W1","cali_intc_estsd_extAvg_4fold_W0","cali_intc_estsd_extAvg_4fold_W1","cali_intc_rej_extAvg_4fold_W0","cali_intc_rej_extAvg_4fold_W1","cali_intc_byAvg_5fold_W0","cali_intc_byAvg_5fold_W1","cali_intc_estsd_byAvg_5fold_W0","cali_intc_estsd_byAvg_5fold_W1","cali_intc_rej_byAvg_5fold_W0","cali_intc_rej_byAvg_5fold_W1","cali_intc_extAvg_5fold_W0","cali_intc_extAvg_5fold_W1","cali_intc_estsd_extAvg_5fold_W0","cali_intc_estsd_extAvg_5fold_W1","cali_intc_rej_extAvg_5fold_W0","cali_intc_rej_extAvg_5fold_W1","cali_slp_extAvg_W0","cali_slp_extAvg_W1","cali_slp_estsd_extAvg_W0","cali_slp_estsd_extAvg_W1","cali_slp_byAvg_W0","cali_slp_byAvg_W1","cali_slp_estsd_byAvg_W0","cali_slp_estsd_byAvg_W1","cali_slp_rej_byAvg_W0","cali_slp_rej_byAvg_W1","cali_slp_byAgt_W0","cali_slp_byAgt_W1","cali_slp_estsd_byAgt_W0","cali_slp_estsd_byAgt_W1","cali_slp_byAvg_1fold_W0","cali_slp_byAvg_1fold_W1","cali_slp_estsd_byAvg_1fold_W0","cali_slp_estsd_byAvg_1fold_W1","cali_slp_rej_byAvg_1fold_W0","cali_slp_rej_byAvg_1fold_W1","cali_slp_extAvg_1fold_W0","cali_slp_extAvg_1fold_W1","cali_slp_estsd_extAvg_1fold_W0","cali_slp_estsd_extAvg_1fold_W1","cali_slp_rej_extAvg_1fold_W0","cali_slp_rej_extAvg_1fold_W1","cali_slp_byAvg_2fold_W0","cali_slp_byAvg_2fold_W1","cali_slp_estsd_byAvg_2fold_W0","cali_slp_estsd_byAvg_2fold_W1","cali_slp_rej_byAvg_2fold_W0","cali_slp_rej_byAvg_2fold_W1","cali_slp_extAvg_2fold_W0","cali_slp_extAvg_2fold_W1","cali_slp_estsd_extAvg_2fold_W0","cali_slp_estsd_extAvg_2fold_W1","cali_slp_rej_extAvg_2fold_W0","cali_slp_rej_extAvg_2fold_W1","cali_slp_byAvg_3fold_W0","cali_slp_byAvg_3fold_W1","cali_slp_estsd_byAvg_3fold_W0","cali_slp_estsd_byAvg_3fold_W1","cali_slp_rej_byAvg_3fold_W0","cali_slp_rej_byAvg_3fold_W1","cali_slp_extAvg_3fold_W0","cali_slp_extAvg_3fold_W1","cali_slp_estsd_extAvg_3fold_W0","cali_slp_estsd_extAvg_3fold_W1","cali_slp_rej_extAvg_3fold_W0","cali_slp_rej_extAvg_3fold_W1","cali_slp_byAvg_4fold_W0","cali_slp_byAvg_4fold_W1","cali_slp_estsd_byAvg_4fold_W0","cali_slp_estsd_byAvg_4fold_W1","cali_slp_rej_byAvg_4fold_W0","cali_slp_rej_byAvg_4fold_W1","cali_slp_extAvg_4fold_W0","cali_slp_extAvg_4fold_W1","cali_slp_estsd_extAvg_4fold_W0","cali_slp_estsd_extAvg_4fold_W1","cali_slp_rej_extAvg_4fold_W0","cali_slp_rej_extAvg_4fold_W1","cali_slp_byAvg_5fold_W0","cali_slp_byAvg_5fold_W1","cali_slp_estsd_byAvg_5fold_W0","cali_slp_estsd_byAvg_5fold_W1","cali_slp_rej_byAvg_5fold_W0","cali_slp_rej_byAvg_5fold_W1","cali_slp_extAvg_5fold_W0","cali_slp_extAvg_5fold_W1","cali_slp_estsd_extAvg_5fold_W0","cali_slp_estsd_extAvg_5fold_W1","cali_slp_rej_extAvg_5fold_W0","cali_slp_rej_extAvg_5fold_W1"
"result.158",0.0755635285702197,0.00752242547483181,0.0368947843170872,0.0368947843170872,-0.00210788492568296,-8.60103689001527e-05,0.0380223081419755,0.009034368000808,0,0,-0.000335482517393803,-5.65203630612142e-05,0.0379599249956678,0.00903416667152124,-0.186932993731427,0.0108615973129303,0.0903191461368615,0.0200973173949162,0,0,-0.0777861072729941,0.0271893885203473,0.0860725756021742,0.0199437680239879,0,0,0.086042426683459,-0.00998573789011268,0.0825025110626314,0.0202494322721066,0,0,0.0871181360048788,0.00657688071689361,0.0832301743036636,0.0201704753399397,0,0,0.0712725764250888,-0.00981805125361791,0.0836767030588584,0.020322364918014,0,0,0.00625308620597662,-0.00600589195755772,0.0849096007075163,0.0202392632484723,0,0,0.0273673784475604,0.0122644591126634,0.0844860980755546,0.0201513374343434,0,0,0.0653965922044057,0.00642875599653081,0.0826399414417802,0.0200887801164835,0,0,-0.00828881245309556,-0.00375231912636383,0.0841178700005992,0.0201868528983976,0,0,0.296835935708831,0.00342299409794505,0.075643936685866,0.0202224887422321,1,0,1.00867504711072,0.999104856338162,0.0339973782331597,0.0339973782331597,0.962012629082428,1.00200185692837,0.0349412918481448,0.00867078627461008,1,1,0.961809753775696,1.00153558101215,0.0348478689374371,0.00866744663345159,0.881804317129143,0.987500535675567,0.0809947620204651,0.0190485325051721,0,0,1.07194557737072,1.00126823655082,0.0824599870436673,0.0190859865641416,0,0,0.993535850593704,0.985771743745467,0.0769417265432136,0.0191647493771391,0,0,1.01665494211783,0.999741650961554,0.0752326947153405,0.0192434440191742,0,0,0.990185378032959,0.988264772169454,0.0760778299718299,0.0194629301287193,0,0,1.04651177822267,0.989647744886615,0.0774415732796901,0.0194541203239151,0,0,1.0375694764272,1.04867679059685,0.0792875887745569,0.0198881891700007,0,0,0.888686380360216,1.01604134786004,0.0734695792309624,0.0197014367229896,0,0,0.906968123229135,0.999795442454509,0.0773536116604894,0.0193779364609702,0,0,1.01957655748216,0.988825301431782,0.0714984096609236,0.019412841484984,0,0
"result.159",-0.0232080882630091,0.01057038000112,0.0381352065976947,0.0381352065976947,-0.00432986464850921,-0.000139833239424989,0.0380576577696272,0.00898487169647215,0,0,0.000194421807975748,-2.34340885538007e-06,0.0379148175414587,0.0089841719695649,0.12090346176196,0.0208080827957928,0.0806637513307952,0.0199396483023118,0,0,-0.0499992016199057,0.0159073896478097,0.0870106231607283,0.0199365357685904,0,0,0.133398422274901,-0.025953194442811,0.0824356332315778,0.0202705108464449,0,0,-0.0210998404047298,-0.00727747690218538,0.0864587004534058,0.0201746692567814,0,0,0.0186579867698612,-0.00532026617647362,0.0829432898742836,0.0201558786515316,0,0,0.0966616572544834,0.0299746191751749,0.080325121884468,0.0198866017120223,0,0,-0.0493063506232109,-0.0161548493835778,0.0871124480231717,0.0201923543066309,0,0,-0.067984978434328,0.0290627671600127,0.0878261314712702,0.0198427022974925,0,0,-0.245302843426057,0.0259210610099446,0.092342426726719,0.0198955273052086,0,0,-0.0736180781105657,-0.014815399075212,0.0847439944723469,0.0203202363555795,0,0,1.04307316524562,0.997771965102795,0.035583773821477,0.035583773821477,1.01536418680401,0.999727227851735,0.0353453473408142,0.00856801490058458,1,1,0.996147443026068,0.999373807436161,0.0349381965076574,0.00856500163931161,1.01568075333937,1.03151678585352,0.0766012451879924,0.0193501111047402,0,0,1.03079046611548,1.00880542170294,0.0808883601609291,0.01914061726222,0,0,0.872374720077201,0.965799703396564,0.07299002499834,0.0190117058264142,0,0,0.916229945243708,0.993323395805969,0.0774886886314881,0.0190496964350141,0,0,0.909396357476725,0.966309990265746,0.0750556845574393,0.0189663314548717,0,0,1.13095402604158,0.975830947672332,0.0759379704795152,0.0187043139840359,0,0,1.00069615446917,0.995860782339172,0.0791932233580487,0.0191097467736962,0,0,1.1498042628448,0.992257168670357,0.0850461234030423,0.0190096907479201,0,0,1.27867294865757,1.03914887740368,0.0913328186101896,0.019355423589969,0,0,0.987587125982508,1.01864289166238,0.0784775431290258,0.0196278115749997,0,0
"result.160",0.0260922498719928,-0.0230318316425683,0.0371715903376148,0.0371715903376148,-0.00302993157423397,-0.00014150232696426,0.0376739771094019,0.00897332007118683,0,0,-4.54058309000547e-06,4.22352663598288e-05,0.0375847939943648,0.00897201720535641,-0.0709525730165367,0.0385230279085189,0.0862072523505092,0.019795111538034,0,0,0.0433075529424408,-0.0229550012267207,0.0810239155190696,0.0202525382162922,0,0,0.169928190792621,0.014808335181412,0.0790126559543886,0.0200597866991116,0,0,0.00901691083485165,-0.0306008846344252,0.0856307673678138,0.0202942144287248,0,0,-0.107776997975118,0.00584491397950719,0.0878657466069367,0.0200098620247134,0,0,0.0400324042320915,-0.0268175412244682,0.0833328052578227,0.0202982817071023,0,0,0.0087719117127176,-0.0594869477312919,0.0832132656799038,0.0203825189519361,0,0,-0.000478845263898987,-0.0219383684296728,0.0833715162969795,0.020109282380712,0,0,-0.0151201893848544,-0.000396840972967427,0.0849089484052299,0.0200774891013899,0,0,0.038583226614479,-0.0128473626975544,0.0822320096917198,0.0200426656127865,0,0,0.979616635110375,1.00359821754162,0.0342617649729823,0.0342617649729823,0.983788069637721,1.00163935212117,0.0352304754387927,0.00862092740022434,1,1,0.978918454594784,1.00025186423223,0.0350035091558739,0.00861242734186649,1.03346376611587,1.03563740939964,0.0823403468080523,0.0193497988442943,0,0,1.11790017894553,0.995313069411782,0.0780004083658792,0.0194179935789419,0,0,0.990748505953841,0.928191872067753,0.072560629458583,0.018499396874957,0,0,0.973524210252171,1.00607640284101,0.0781109231008206,0.0192187493263338,0,0,0.966599566430275,1.02500101020155,0.0819509393681286,0.0194591377814151,0,0,0.871069813074227,1.01520701768005,0.0753506138996564,0.0194728651561068,0,0,0.811739616963061,0.984854007812573,0.0742341424445081,0.0193620495065151,0,0,1.06860655590417,0.967077592388732,0.076777894962311,0.0189242857791993,0,0,1.11638889272556,1.03451246112431,0.0828026317246141,0.0197145154727794,0,0,0.86698241737578,1.03431700538654,0.0748183372148814,0.0194257639105459,0,0
"result.161",-0.0218919323262341,-0.0173967639459365,0.037567814966365,0.037567814966365,-0.000444885015078454,-3.6414607467853e-05,0.0371302710183941,0.00899064442841373,0,0,4.31935271089749e-05,-2.12371300117883e-05,0.0371098540262957,0.00899027174620679,0.109247901390872,-0.0110450152269805,0.0808123520459415,0.0200878790901686,0,0,0.0133056274098166,-0.0203086498006888,0.0827036399076824,0.0203134631520646,0,0,-0.0190522482864472,0.0375659506107767,0.0827817989610376,0.0199480758753695,0,0,-0.168078761406547,-0.0161170651253717,0.0893894123564991,0.0202707712646421,0,0,-0.0615800591343684,0.0120158158580867,0.0850436327807483,0.0200762303174048,0,0,-0.0352709636669374,-0.0272211677265083,0.0841077107223843,0.0203195462646303,0,0,0.0274442833485094,-0.0217726115166295,0.0821572718147362,0.0202768818606466,0,0,0.0706807984502848,-0.0132457829745789,0.0815629940314446,0.0201454766675327,0,0,-0.0582843023939583,-0.0169462127625927,0.0843339944981346,0.0201293933737247,0,0,0.00990363758221319,-0.0100911541025348,0.0822571831366204,0.0202115152551563,0,0,1.04524933077401,1.00969217378757,0.0355529930340508,0.0355529930340508,0.996876003985931,1.00031430982174,0.0343541123403059,0.00861822163964458,1,1,0.995198362859406,0.999811977233043,0.0342499255673412,0.00861385529383536,0.91302070514836,0.996091344667675,0.0741856951596148,0.0190640223331111,0,0,0.936461214723108,1.02726451694539,0.0758032391979625,0.0196145323962801,0,0,1.0078885367666,1.03009624770448,0.0755069538865464,0.0194820737681903,0,0,1.16028344544125,0.993164869170963,0.0862428618971939,0.0194011729563825,0,0,0.935566216977187,0.970682205881171,0.0765432685990324,0.0188521720992377,0,0,1.08429667993276,0.988828178292503,0.0822427668173011,0.0193173376593387,0,0,1.10394671992389,0.986432823665179,0.0772412277586264,0.0194828229317773,0,0,0.980943238258548,1.03766015033161,0.0752437372502331,0.0197070539764781,0,0,1.02395784111362,1.01826892719019,0.0806135070941221,0.0194735560247085,0,0,1.06426207551439,1.00154315419739,0.07796194097588,0.0195119123269512,0,0
"result.162",0.0499946080335005,0.000544321648322242,0.0375168213747513,0.0375168213747513,-0.00419346809817292,-9.33101264248992e-05,0.0385225827325165,0.00895506412474313,0,0,0.000115236325330413,-3.46312603975311e-05,0.038400438838537,0.00895464050867486,-0.116513642047364,0.0250407622133274,0.0903082115831539,0.0198552749888288,0,0,-0.0265516274708053,-0.0312198361526844,0.0851032040828621,0.0202721173317447,0,0,0.101758703559501,-0.00277362446774029,0.0818819068706172,0.0200055494774953,0,0,0.15148432350805,0.0024258844455602,0.0804440107550937,0.0199711385030391,0,0,-0.018098689296905,0.00681214848834709,0.0869331782199537,0.0200351254343168,0,0,0.0588904478609021,-0.00382084286105292,0.0846671656698791,0.020084585900011,0,0,0.165336265370465,-0.0210862922303484,0.0814434882949291,0.020176990950934,0,0,0.156296539197386,0.0228194179426484,0.0805686154644847,0.0199438979019587,0,0,-0.153449978076563,-0.00845954463571028,0.090128783325179,0.0200477197774016,0,0,-0.0901466429280302,0.01251698486714,0.0886678184959857,0.0198329679961942,0,0,0.971514975020459,1.00243787117623,0.0346535286708892,0.0346535286708892,1.02064120695178,0.998640876697398,0.0357585462677792,0.0085888304122523,1,1,1.01575152208038,0.998564405832159,0.0355526829860648,0.00858780236798968,0.954486587897886,0.994666943233182,0.0827640519566767,0.0189320648723945,0,0,0.856402637938517,0.987654830351649,0.0751045941232875,0.019304469028399,0,0,0.981673022899783,1.00202690590142,0.0744248115459597,0.0191695212714271,0,0,0.99188751165446,1.00899728319238,0.0738723398974301,0.0191990304107523,0,0,1.04605481525943,1.00426344678068,0.0816721389822697,0.0193337553557503,0,0,0.934748477628469,1.0055825377053,0.078190726421386,0.0193406871290715,0,0,1.02015392055208,0.990790353706722,0.076885288007601,0.0192507498625635,0,0,0.995263864603274,1.02580511337416,0.0752166794962542,0.0191228348276243,0,0,1.1008376881497,1.00145673386499,0.0840464106641214,0.019339951882933,0,0,1.07927238327757,0.984149591257676,0.085053888903373,0.0189752295010755,0,0
"result.163",0.0536674477080168,0.00422715935138118,0.0377769269450396,0.0377769269450396,-0.00306516340834049,-0.000339815725258171,0.0387720952758047,0.00895486388697305,0,0,0.000124282649431863,-5.74290411502452e-05,0.0386802080156954,0.0089530637606273,-0.0706831766830751,-0.0198980041936749,0.0888179834356682,0.0201293402601144,0,0,-0.0441969544039675,0.0143098299065173,0.0869979731632343,0.0198761511292251,0,0,-0.00620450442434439,-0.020864770465754,0.0856583652389176,0.0201669673534964,0,0,-0.0280638406540097,-0.0361307660289721,0.0873161346220501,0.0202524439224757,0,0,0.188062287549127,0.0640237036185646,0.0818004884987118,0.0196129688327872,0,0,0.171284270650343,0.0326155732273751,0.0818606533095493,0.0198127184757744,1,0,-0.141388224148508,-0.0364961042791237,0.091947916905035,0.020205892702712,0,0,0.0820903423688428,0.00750773502775835,0.0833173931856851,0.0198688402027884,0,0,0.0148878006650974,0.0115360966936972,0.0852604492556561,0.0200032527535386,0,0,0.0872234205788755,0.00283342462422722,0.0828667288702416,0.0200379945881967,0,0,0.995561333599532,0.989108058415497,0.0347799393096851,0.0347799393096851,1.01014526874232,0.999740585975313,0.0353787038517795,0.00854574546250197,1,1,1.00285718034772,0.99883156260217,0.0352059561891715,0.00853980179212335,1.06504054530905,0.962334303781024,0.0826556343277294,0.0188192087573933,0,0,1.09809031692467,0.989170990183087,0.0821739109117276,0.0188471228557784,0,0,0.927342823860886,0.97548409824945,0.0765856917701024,0.018959458202105,0,0,0.882664937320797,0.992951466141911,0.0758216496140039,0.0190925316351832,0,0,0.97091269822904,1.01221336311361,0.0754964471909436,0.0189510426417453,0,0,1.04223409180155,0.966321465580106,0.076358161036874,0.0186185693155216,0,0,1.10518706685132,1.04866368621905,0.0844512672834759,0.0197695132002622,0,0,0.883740705278266,1.02509134676246,0.0774039088364051,0.0193353628755432,0,0,0.982243209461324,1.00000747851343,0.0763568932698121,0.0190451160613182,0,0,1.07107661667238,0.972005023409924,0.077093912349855,0.0190416516862109,0,0
"result.164",0.0818429107215527,0.00622162033934502,0.0373073731453664,0.0373073731453664,-0.00123343388248099,-1.64587412715324e-05,0.0387658923600394,0.0089662189256858,0,0,-0.000110432942332013,1.93420414359505e-05,0.0387312277856199,0.00896590347430773,-0.000296690064810843,0.0249412240830735,0.0865102710855037,0.0199094349307727,0,0,0.225004584752523,0.0115218805139866,0.0777478266000645,0.0199778887000954,0,0,-0.0694156715963389,-0.00542531369079623,0.0883292072473253,0.0200938599436931,0,0,0.0268313182270161,-0.00126244229619544,0.0829848434194348,0.0201104502197215,0,0,0.0604525772023453,-0.00289289065676234,0.0842223577895915,0.0201393596996654,0,0,-0.0307604877084315,0.016763351677902,0.0889563422855851,0.0198608699178973,0,0,-0.075187004703917,0.00989568129945913,0.0895641801682489,0.0199579116121687,0,0,0.062796101788503,-0.00600370112525356,0.084864488622125,0.0200535480738013,0,0,0.0782796197503165,-0.0266009947413317,0.0847898363367699,0.020144808908593,0,0,0.125343036548152,0.0100890129262855,0.0825556111477381,0.0199408194990538,0,0,1.04407790269836,1.0102014241805,0.0356456932576391,0.0356456932576391,1.02726623962451,0.998299313951992,0.0362502606461846,0.00864432428622473,1,1,1.02639163813192,0.997981931734342,0.036118609851516,0.00864203290198444,1.02595225927171,1.01789444925954,0.0831983359402171,0.0192798482356806,0,0,1.00988526439301,1.01843882977765,0.0744385543368875,0.0195416199550338,0,0,0.911243027357529,0.963631506987452,0.0788548373999464,0.0191654610899546,0,0,1.15966728570278,0.983036671362828,0.079406907634892,0.0192868638211845,0,0,1.08289176618754,1.01717182199033,0.0799228512100733,0.01957240077992,0,0,1.05334021348942,1.02445015336617,0.0851346568167971,0.0194808934250031,0,0,1.05884458533102,1.02466161734451,0.0863354993275731,0.0195077769586777,0,0,0.98997551186252,1.01341280780215,0.0810462569608437,0.0194987185409885,0,0,1.05739955997477,0.968137174178126,0.0769787111569614,0.0191209965535212,0,0,1.00752123804408,1.01166865859368,0.0785045903965142,0.0192539965888249,0,0
"result.165",0.057104838528445,-0.0120820403065549,0.0373285900112798,0.0373285900112798,-0.00151211040214634,-0.00013936536197585,0.0385524917366678,0.00898713161401485,0,0,-0.000115364082982055,-2.10078782486508e-05,0.0385172198734419,0.00898622313866079,-0.0172057838294007,0.0123095863986594,0.0865558517884014,0.0199934940702744,0,0,-0.012266918643582,-0.00399739787742708,0.0863970536768152,0.0201085429482203,0,0,0.0858806777993766,0.0113453473096239,0.0837679477685994,0.0200176196781016,0,0,0.157168995177053,-0.0137149210833886,0.0805135699748918,0.0201774081191396,0,0,0.0541536108687584,-0.0167402946467794,0.0845174622382287,0.02026794928484,0,0,-0.0192477542324946,-0.0207429612439566,0.0869337437249991,0.0201460425972091,0,0,0.0216037110084381,-0.0363969701919234,0.0857363527294962,0.020275027284327,0,0,0.0579107292010734,-0.0180916121618377,0.0840349990537357,0.0202176767164545,0,0,-0.151992767857904,0.0287855043205402,0.0904523466012149,0.01992509574083,0,0,0.101959141140175,-0.00386330916616455,0.0794669574167648,0.0201684461687786,0,0,0.961274227894526,0.998336988939521,0.0340385071767652,0.0340385071767652,1.01036424212256,0.999998601689167,0.0361604857760311,0.00863475617406881,1,1,1.00699114683211,0.998874260102847,0.0360611338486368,0.00862718612145608,1.04627661511453,0.997432589644084,0.0819003231460765,0.0190672610468574,0,0,0.995033457764097,0.978665042696456,0.0800809794368883,0.0190747503158189,0,0,1.00499720736241,1.01052687108766,0.0805720567410637,0.0193727881865087,0,0,1.01903815534159,0.99832498993405,0.0740230207118644,0.0194635369254822,0,0,0.980267032120666,1.05738760724647,0.0792296416051615,0.020095246039984,0,0,0.977113508831237,1.02038561330961,0.0805157272262354,0.0197614949523161,0,0,1.05069631086434,0.974868389671181,0.0815162705770565,0.0192403718261408,0,0,0.888221057371924,1.00968163763885,0.0757936264402404,0.0194321936140345,0,0,0.969584045150867,0.959777550796437,0.0810682294037404,0.0187638417722785,0,0,0.926964960163785,0.984627661118646,0.0701487256840786,0.0190685946105601,0,0
"result.166",-0.00314126204424749,-0.00753041730316259,0.0371411582322429,0.0371411582322429,0.000312674657964259,-7.00859327157232e-05,0.0372067028409913,0.00899578486782386,0,0,0.000106935217073565,2.03945961391303e-05,0.0372004093443763,0.00899520165716754,0.0185892933460513,-0.000751384258157063,0.0838752101885299,0.0200843732239368,0,0,-0.0665857323096586,0.00593481147939097,0.086169584818056,0.0199832996822854,0,0,-0.0160887608431145,0.00679171653648524,0.0840175578804517,0.0200920823456051,0,0,-0.0371770110735943,-0.00885013566013587,0.0839102499266448,0.0202183592588661,0,0,-0.00542643755283817,-0.0132724246569488,0.0819593027651207,0.0202108992105777,0,0,0.0863520250539784,-0.0245082986783799,0.0800987353138341,0.020223101824369,0,0,0.0439940834921527,-0.0211931114447888,0.0826309729063747,0.0202694355706689,0,0,-0.0369033440644888,-0.00620105051119288,0.0841885169047318,0.0201505163941359,0,0,-0.0395048051524301,0.0280747741598308,0.0835005401149784,0.0199191420263021,0,0,0.0386077521725258,-0.00402741314549522,0.0808836858885888,0.0201472570461939,0,0,0.967824426833277,1.00728114292344,0.0342027118056003,0.0342027118056003,1.00331789575385,0.999713494124023,0.0341619384950379,0.00862155613910336,1,1,1.00059394156535,0.999607902097571,0.0340746514796981,0.00861998270932956,0.940111692892311,0.999510040641137,0.0750048955516924,0.0192540885448379,0,0,1.06605586051385,0.960136698716666,0.0773844591009232,0.0189219232081664,0,0,1.10166957908515,0.975628338111844,0.0804374877261348,0.0191130360616792,0,0,0.895206005023082,1.0293683546058,0.0762710473004827,0.0195813293930312,0,0,0.996374698784817,1.01231165843633,0.0765440083435239,0.0196470721562154,0,0,0.971400949678081,1.00746244975237,0.0749335297438954,0.0195246881159012,0,0,0.960304039329796,0.987518653366167,0.0727433364776301,0.0191827150249747,0,0,1.02884856556047,1.0436453544102,0.0787381883647661,0.0195505042402733,0,0,1.01812946867717,1.02359878006463,0.0772123554913764,0.0191950162066216,0,0,0.87761075339091,0.995792857132142,0.0750707185507173,0.0194668891177665,0,0
"result.167",0.01021630028223,-0.0205026022410591,0.0373481780906814,0.0373481780906814,-0.00216700102707954,-0.000228049383148314,0.0372327160367964,0.00893407720702037,0,0,-0.000259238922120445,8.55053048803938e-06,0.0371674138434422,0.0089323866253742,-0.180017505881554,0.00636891442471407,0.0882954400441316,0.0199048002365493,0,0,0.101077000943592,-0.0482524895438647,0.0797051550026987,0.0204129933215523,0,0,-0.0471904781297173,-0.0591093722232234,0.0834728571984516,0.0203109821421904,0,0,-0.023288747204786,-0.0383460015964222,0.0851966242909492,0.0201531780168714,0,0,0.137721427160253,-0.0258042025682062,0.0800573007099761,0.0201188653535508,0,0,-0.204494853016571,-0.0233704807739589,0.0920574446383324,0.0201022590720902,1,0,0.0747148798216899,0.0351157306144121,0.0814536671494485,0.0198060525746431,0,0,0.0827277403922118,0.0121217730151086,0.0807018724045239,0.0199572868240867,0,0,0.00393667189393163,0.0422886828365618,0.0829951551241089,0.0197453194487114,0,0,0.0950603602967034,-0.00466581230615827,0.0799042288961555,0.0201157375326122,0,0,0.995662165476032,1.00027105259923,0.0348277260023693,0.0348277260023693,0.962859887227237,1.00217528842294,0.0345733007939041,0.00856171884565619,1,1,0.960726353808271,1.00170091631494,0.0344422616477784,0.00855790843299071,0.872235708852999,1.00258299526216,0.0805618337808895,0.0191138146305833,0,0,0.980518334376159,0.970287262312679,0.0746894627196325,0.0193061398689139,0,0,1.05707665692496,1.00008320581711,0.0787573654853893,0.0194962020507543,0,0,1.0250705067123,0.992341083759829,0.0812394322150946,0.0192551463083491,0,0,0.978301834431615,1.00038439947417,0.0755438775644833,0.0191400545830859,0,0,1.01465288012757,0.990582643252323,0.0841710597156237,0.0191614270399082,0,0,0.910610963533936,0.986493753864023,0.0749964548403576,0.0188259544386072,0,0,0.881594421569559,1.03835648748211,0.0724906189852172,0.0193707671282985,0,0,0.996074272392682,1.02133208769724,0.0766817222374656,0.0191469010126108,0,0,1.07647468459457,1.0097877861892,0.0767952405796054,0.0194969566115864,0,0
